,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,name,role,release_year,seasons,imdb_score,imdb_votes
3879,ts61384,1.0,0.0,0.0,My Love: Six Stories of True Love,SHOW,TV-PG,70,Carolina Sá,DIRECTOR,2021,1.0,7.5,291.0
3880,ts61384,1.0,0.0,0.0,My Love: Six Stories of True Love,SHOW,TV-PG,70,Deepti Kakkar,DIRECTOR,2021,1.0,7.5,291.0
3881,ts61384,1.0,0.0,0.0,My Love: Six Stories of True Love,SHOW,TV-PG,70,Fahad Mustafa,DIRECTOR,2021,1.0,7.5,291.0
3882,ts61384,1.0,0.0,0.0,My Love: Six Stories of True Love,SHOW,TV-PG,70,Chico Pereira,DIRECTOR,2021,1.0,7.5,291.0
3883,ts61384,1.0,0.0,0.0,My Love: Six Stories of True Love,SHOW,TV-PG,70,Elaine McMillion Sheldon,DIRECTOR,2021,1.0,7.5,291.0
3884,ts321084,1.0,0.0,0.0,Framed! A Sicilian Murder Mystery,SHOW,TV-MA,31,Valentino Picone,DIRECTOR,2022,1.0,6.8,964.0
3885,ts321084,1.0,0.0,0.0,Framed! A Sicilian Murder Mystery,SHOW,TV-MA,31,Salvatore Ficarra,DIRECTOR,2022,1.0,6.8,964.0
3896,ts296201,1.0,0.0,0.0,Elize Matsunaga: Once Upon a Crime,SHOW,TV-MA,49,Eliza Capai,DIRECTOR,2021,1.0,5.9,2152.0
3899,ts306135,1.0,0.0,0.0,"Vendetta: Truth, Lies and The Mafia",SHOW,TV-MA,0,Davide Gambino,DIRECTOR,2021,1.0,6.7,232.0
3915,ts304690,1.0,0.0,0.0,Remember You,SHOW,TV-MA,67,Aew Ampaiporn Jitmaingong,DIRECTOR,2021,1.0,7.5,78.0
3926,ts302653,1.0,0.0,0.0,Light the Night,SHOW,TV-MA,59,Lien Yi-Chi,DIRECTOR,2021,3.0,7.4,1054.0
3936,ts329882,1.0,0.0,0.0,Secrets of Summer,SHOW,TV-Y,30,Jorge Edelstein,DIRECTOR,2022,1.0,5.9,131.0
3940,ts330289,1.0,0.0,0.0,Smother-In-Law,SHOW,TV-MA,25,Alex Cabral,DIRECTOR,2022,1.0,4.2,130.0
3943,ts311958,1.0,0.0,0.0,The Hungry and the Hairy,SHOW,TV-14,63,Kim Tae-ho,DIRECTOR,2021,1.0,7.5,243.0
3959,ts285422,1.0,0.0,0.0,Newton's Cradle,SHOW,TV-14,41,Tamer Mohsen,DIRECTOR,2021,1.0,8.0,1641.0
3982,ts286218,1.0,0.0,0.0,The Rational Life,SHOW,,45,Fu-chun Hsu,DIRECTOR,2021,1.0,8.1,474.0
4025,ts316882,1.0,0.0,0.0,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,TV-MA,47,Roberto Hernández,DIRECTOR,2021,1.0,7.6,195.0
4031,ts319303,1.0,0.0,0.0,He's Expecting,SHOW,TV-PG,26,Yuko Hakoda,DIRECTOR,2022,1.0,2.0,3019.0
4032,ts319303,1.0,0.0,0.0,He's Expecting,SHOW,TV-PG,26,Takeo Kikuchi,DIRECTOR,2022,1.0,2.0,3019.0
4042,ts282876,1.0,0.0,0.0,"Nevenka, Breaking The Silence",SHOW,TV-14,38,Maribel Sánchez-Maroto,DIRECTOR,2021,1.0,6.9,674.0
4076,ts284885,1.0,0.0,0.0,Abla Fahita: Drama Queen,SHOW,TV-14,25,Khaled Marei,DIRECTOR,2021,1.0,6.5,446.0
4109,ts270616,1.0,0.0,0.0,We Are: The Brooklyn Saints,SHOW,TV-14,47,Rudy Valdez,DIRECTOR,2021,1.0,6.5,162.0
4125,ts287729,1.0,0.0,0.0,Alma Matters: Inside the IIT Dream,SHOW,TV-MA,49,Pratik Patra,DIRECTOR,2021,1.0,8.3,2346.0
4126,ts287729,1.0,0.0,0.0,Alma Matters: Inside the IIT Dream,SHOW,TV-MA,49,Prashant Raj,DIRECTOR,2021,1.0,8.3,2346.0
4135,ts288861,1.0,0.0,0.0,Let's Eat,SHOW,TV-14,60,Sarawut Wichiensarn,DIRECTOR,2021,1.0,8.2,5.0
4148,ts33559,1.0,0.0,0.0,Shaun the Sheep,SHOW,TV-G,7,--,--,2007,6.0,8.1,28.0
4149,ts42914,1.0,0.0,0.0,Zig and Sharko,SHOW,,9,--,--,2010,3.0,6.8,671.0
4150,ts14102,1.0,0.0,0.0,Bo on the Go!,SHOW,,22,--,--,2007,4.0,4.2,123.0
4151,ts74931,1.0,0.0,0.0,Kung Fu Panda Awesome Secrets,SHOW,TV-PG,32,--,--,2008,1.0,7.1,59.0
4152,ts56589,1.0,0.0,0.0,Tayo the Little Bus,SHOW,TV-Y,11,--,--,2010,6.0,5.3,158.0
4153,ts98353,1.0,0.0,0.0,DreamWorks Spooky Stories,SHOW,TV-PG,26,--,--,2009,1.0,6.2,19.0
4154,ts13411,1.0,0.0,0.0,Cocaine,SHOW,TV-14,49,--,--,2005,1.0,7.1,61.0
4155,ts1464,1.0,0.0,0.0,The Cartel,SHOW,TV-MA,44,--,--,2008,2.0,8.0,774.0
4156,ts137477,1.0,0.0,0.0,Behind Enemy Lines,SHOW,TV-14,49,--,--,2001,1.0,7.2,43.0
4157,ts204466,1.0,0.0,0.0,Pecados capitales,SHOW,TV-MA,0,--,--,2002,1.0,8.5,195.0
4158,ts178360,1.0,0.0,0.0,El cartel 2 - La guerra total,SHOW,TV-MA,44,--,--,2010,1.0,6.7,231.0
4159,ts56595,1.0,0.0,0.0,Cocomong,SHOW,TV-Y,13,--,--,2008,4.0,5.6,11.0
4160,ts160526,1.0,0.0,0.0,Khawatir,SHOW,TV-14,19,--,--,2005,11.0,9.5,3115.0
4162,ts126804,1.0,0.0,0.0,My MVP Valentine,SHOW,TV-PG,69,--,--,2002,1.0,6.8,28.0
4164,ts278,1.0,0.0,0.0,Black Mirror,SHOW,TV-MA,59,--,--,2011,5.0,8.8,526383.0
4165,ts55532,1.0,0.0,0.0,LEGO Friends,SHOW,TV-Y,16,--,--,2012,5.0,7.6,20.0
4166,ts191698,1.0,0.0,0.0,Little Baby Bum,SHOW,TV-Y,7,--,--,2011,4.0,6.4,94.0
4167,ts35426,1.0,0.0,0.0,LEGO City,SHOW,TV-G,4,--,--,2011,3.0,5.0,37.0
4168,ts58528,1.0,0.0,0.0,Inside West Coast Customs,SHOW,TV-PG,43,--,--,2011,8.0,7.3,44.0
4169,ts167724,1.0,0.0,0.0,Meet the Adebanjos,SHOW,TV-PG,25,--,--,2012,3.0,7.6,81.0
4170,ts99814,1.0,0.0,0.0,Masameer,SHOW,TV-MA,14,--,--,2011,1.0,8.2,687.0
4171,ts158608,1.0,0.0,0.0,The Ultimate Braai Master,SHOW,TV-PG,45,--,--,2012,5.0,8.1,36.0
4176,ts98110,1.0,0.0,0.0,Dreamworks How to Train Your Dragon Legends,SHOW,,23,--,--,2013,1.0,7.3,273.0
4177,ts521,1.0,0.0,0.0,Black Ink Crew New York,SHOW,TV-14,43,--,--,2013,10.0,4.6,468.0
4178,ts53641,1.0,0.0,0.0,Lalaloopsy,SHOW,TV-Y,23,--,--,2013,3.0,6.5,104.0
4179,ts88394,1.0,0.0,0.0,Moving Art,SHOW,,28,--,--,2014,3.0,8.6,454.0
4180,ts122290,1.0,0.0,0.0,Dharmakshetra,SHOW,TV-14,44,--,--,2014,1.0,8.3,273.0
4191,ts107543,1.0,0.0,0.0,Mystic Whispers,SHOW,TV-14,26,--,--,2014,1.0,6.9,17.0
4192,ts261583,1.0,0.0,0.0,Ojo's in d' House,SHOW,,24,--,--,2013,1.0,6.1,11.0
4193,ts37143,1.0,0.0,0.0,Alone,SHOW,TV-MA,51,--,--,2015,9.0,8.4,5037.0
4194,ts82825,1.0,0.0,0.0,La Casa,SHOW,TV-MA,47,--,--,2015,1.0,7.7,23.0
4195,ts35256,1.0,0.0,0.0,Chef's Table,SHOW,TV-MA,50,--,--,2015,7.0,8.5,15352.0
4196,ts119087,1.0,0.0,0.0,Sunny Bunnies,SHOW,TV-Y,3,--,--,2015,5.0,6.7,97.0
4197,ts54110,1.0,0.0,0.0,Puffin Rock,SHOW,TV-Y,11,--,--,2015,2.0,8.6,919.0
4198,ts77654,1.0,0.0,0.0,Care Bears and Cousins,SHOW,TV-Y,22,--,--,2015,2.0,6.8,83.0
4199,ts86021,1.0,0.0,0.0,Molang,SHOW,TV-G,3,--,--,2015,3.0,8.3,367.0
4200,ts54100,1.0,0.0,0.0,World of Winx,SHOW,TV-Y7,24,--,--,2016,2.0,6.6,727.0
4201,ts75829,1.0,0.0,0.0,Lego Bionicle: The Journey to One,SHOW,TV-Y7,20,--,--,2016,2.0,5.4,177.0
4202,ts54156,1.0,0.0,0.0,Chef's Table: France,SHOW,TV-14,46,--,--,2016,1.0,8.2,1734.0
4203,ts81483,1.0,0.0,0.0,Simon,SHOW,TV-Y,5,--,--,2016,2.0,7.0,129.0
4204,ts52943,1.0,0.0,0.0,The Sound of Your Heart,SHOW,,26,--,--,2016,2.0,8.2,1127.0
4205,ts87884,1.0,0.0,0.0,Sons of the Caliphate,SHOW,TV-14,0,--,--,2015,1.0,7.4,33.0
4206,ts52988,1.0,0.0,0.0,Captive,SHOW,,63,--,--,2016,1.0,6.8,742.0
4207,ts42011,1.0,0.0,0.0,Cheer Squad,SHOW,TV-PG,42,--,--,2016,1.0,7.2,167.0
4208,ts127430,1.0,0.0,0.0,StoryBots Super Songs,SHOW,TV-Y,21,--,--,2016,1.0,8.7,170.0
4209,ts81898,1.0,0.0,0.0,Kazoops!,SHOW,,13,--,--,2016,3.0,7.4,122.0
4211,ts43258,1.0,0.0,0.0,Stories by Rabindranath Tagore,SHOW,TV-PG,43,--,--,2015,1.0,8.7,1323.0
4212,ts82327,1.0,0.0,0.0,Три кота,SHOW,TV-Y,5,--,--,2015,3.0,7.0,101.0
4213,ts248736,1.0,0.0,0.0,The Governor,SHOW,TV-14,45,--,--,2016,1.0,7.3,103.0
4217,ts91990,1.0,0.0,0.0,The Creative Indians,SHOW,TV-MA,29,--,--,2016,4.0,8.3,45.0
4218,ts249161,1.0,0.0,0.0,Tariqi: My Way,SHOW,TV-14,41,--,--,2015,1.0,7.1,148.0
4219,ts107658,1.0,0.0,0.0,Mind Game,SHOW,TV-14,44,--,--,2015,1.0,7.5,12.0
4220,ts56648,1.0,0.0,0.0,The Keepers,SHOW,TV-MA,56,--,--,2017,1.0,8.2,14.0
4221,ts88783,1.0,0.0,0.0,Bakugan: Battle Planet,SHOW,TV-Y7,20,--,--,2018,4.0,4.9,225.0
4222,ts82281,1.0,0.0,0.0,Zoids Wild,SHOW,TV-Y7,21,--,--,2018,1.0,6.2,27.0
4223,ts81344,1.0,0.0,0.0,Explained,SHOW,TV-MA,21,--,--,2018,3.0,8.0,9079.0
4224,ts215037,1.0,0.0,0.0,Minecraft: Story Mode,SHOW,TV-PG,52,--,--,2018,1.0,5.6,347.0
4225,ts55231,1.0,0.0,0.0,Abstract: The Art of Design,SHOW,TV-14,45,--,--,2017,2.0,8.4,5306.0
4226,ts113109,1.0,0.0,0.0,Numberblocks,SHOW,TV-Y,5,--,--,2017,5.0,8.6,212.0
4227,ts56670,1.0,0.0,0.0,Hot Girls Wanted: Turned On,SHOW,TV-MA,47,--,--,2017,1.0,6.6,2210.0
4228,ts85686,1.0,0.0,0.0,The Casketeers,SHOW,TV-14,22,--,--,2018,5.0,7.4,459.0
4229,ts87043,1.0,0.0,0.0,Transformers: Rescue Bots Academy,SHOW,TV-Y,12,--,--,2018,2.0,6.2,108.0
4230,ts90994,1.0,0.0,0.0,Chip and Potato,SHOW,TV-Y,17,--,--,2018,3.0,6.3,158.0
4231,ts85138,1.0,0.0,0.0,Dogs,SHOW,TV-PG,50,--,--,2018,2.0,8.0,1282.0
4232,ts86682,1.0,0.0,0.0,7 Days Out,SHOW,TV-PG,47,--,--,2018,1.0,6.7,544.0
4233,ts95569,1.0,0.0,0.0,Rainbow Rangers,SHOW,TV-Y,22,--,--,2018,2.0,4.4,195.0
4234,ts228255,1.0,0.0,0.0,Cry Babies Magic Tears,SHOW,TV-Y,4,--,--,2018,2.0,5.2,43.0
4235,ts90869,1.0,0.0,0.0,Love Daily,SHOW,,18,--,--,2018,1.0,6.1,157.0
4236,ts83457,1.0,0.0,0.0,Cleo & Cuquin,SHOW,TV-Y,7,--,--,2018,2.0,8.1,98.0
4237,ts85967,1.0,0.0,0.0,Bumping Mics with Jeff Ross & Dave Attell,SHOW,TV-MA,36,--,--,2018,1.0,7.7,1167.0
4238,ts118696,1.0,0.0,0.0,Robot Trains,SHOW,TV-Y7,13,--,--,2017,3.0,6.2,89.0
4239,ts82867,1.0,0.0,0.0,Becoming Champions,SHOW,TV-G,51,--,--,2018,1.0,6.7,396.0
4241,ts80030,1.0,0.0,0.0,Fastest Car,SHOW,TV-MA,44,--,--,2018,2.0,7.1,1330.0
4242,ts111582,1.0,0.0,0.0,The Platform,SHOW,TV-14,45,--,--,2018,2.0,5.4,8.0
4243,ts85126,1.0,0.0,0.0,The Degenerates,SHOW,,24,--,--,2018,2.0,6.2,680.0
4244,ts83925,1.0,0.0,0.0,Boca Juniors Confidential,SHOW,,42,--,--,2018,1.0,6.3,352.0
4245,ts83554,1.0,0.0,0.0,Inside the Criminal Mind,SHOW,TV-MA,49,--,--,2018,1.0,5.4,1014.0
4246,ts119730,1.0,0.0,0.0,Luo Bao Bei,SHOW,TV-Y,11,--,--,2018,1.0,8.0,38.0
4247,ts79330,1.0,0.0,0.0,Girls Incarcerated,SHOW,TV-MA,43,--,--,2018,2.0,7.2,1097.0
4248,ts82085,1.0,0.0,0.0,Ainori Love Wagon: Asian Journey,SHOW,,30,--,--,2017,2.0,6.8,276.0
4249,ts78692,1.0,0.0,0.0,Rapture,SHOW,TV-MA,58,--,--,2018,1.0,5.4,11.0
4250,ts81596,1.0,0.0,0.0,Black Crows,SHOW,TV-MA,33,--,--,2017,1.0,5.3,308.0
4251,ts84038,1.0,0.0,0.0,Battlefish,SHOW,,43,--,--,2018,1.0,7.1,428.0
4252,ts84782,1.0,0.0,0.0,Larva Island,SHOW,TV-Y7,8,--,--,2018,2.0,6.5,430.0
4253,ts83204,1.0,0.0,0.0,Million Pound Menu,SHOW,,60,--,--,2018,2.0,6.6,565.0
4254,ts82559,1.0,0.0,0.0,Amazing Interiors,SHOW,TV-PG,26,--,--,2018,1.0,6.6,802.0
4255,ts81944,1.0,0.0,0.0,The Comedy Lineup,SHOW,TV-MA,15,--,--,2018,2.0,5.9,461.0
4256,ts89372,1.0,0.0,0.0,Titipo Titipo,SHOW,TV-Y,18,--,--,2018,2.0,6.8,20.0
4258,ts75491,1.0,0.0,0.0,Fire Chasers,SHOW,,55,--,--,2017,1.0,6.5,371.0
4259,ts85217,1.0,0.0,0.0,Motown Magic,SHOW,TV-Y,15,--,--,2018,2.0,7.9,294.0
4260,ts265844,1.0,0.0,0.0,#ABtalks,SHOW,TV-PG,68,--,--,2018,1.0,9.6,7.0
4261,ts83710,1.0,0.0,0.0,First and Last,SHOW,TV-MA,41,--,--,2018,1.0,6.7,423.0
4262,ts95274,1.0,0.0,0.0,Age of Tanks,SHOW,TV-PG,54,--,--,2017,1.0,7.3,900.0
4263,ts101883,1.0,0.0,0.0,Regiment Diaries,SHOW,TV-PG,42,--,--,2018,2.0,8.6,84.0
4264,ts82323,1.0,0.0,0.0,On Children,SHOW,,98,--,--,2018,1.0,7.2,388.0
4267,ts231159,1.0,0.0,0.0,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,TV-Y,30,--,--,2017,1.0,4.2,9.0
4268,ts272185,1.0,0.0,0.0,Running Man,SHOW,,11,--,--,2017,1.0,8.5,36.0
4269,ts82564,1.0,0.0,0.0,Jimmy: The True Story of a True Idiot,SHOW,TV-MA,46,--,--,2018,1.0,6.8,78.0
4270,ts113031,1.0,0.0,0.0,Droppin' Cash: Los Angeles,SHOW,TV-MA,23,--,--,2018,2.0,3.4,117.0
4271,ts119220,1.0,0.0,0.0,The Hollywood Masters,SHOW,TV-MA,34,--,--,2017,3.0,7.2,87.0
4272,ts83407,1.0,0.0,0.0,Follow This,SHOW,TV-MA,18,--,--,2018,3.0,4.9,711.0
4277,ts229123,1.0,0.0,0.0,Little Singham,SHOW,,12,--,--,2018,2.0,3.5,99.0
4279,ts78444,1.0,0.0,0.0,Luna Petunia Return to Amazia,SHOW,TV-Y,24,--,--,2018,2.0,4.8,47.0
4281,ts84555,1.0,0.0,0.0,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,TV-MA,50,--,--,2017,2.0,6.6,145.0
4286,ts88361,1.0,0.0,0.0,"Love, Death & Robots",SHOW,TV-MA,13,--,--,2019,3.0,8.4,131937.0
4287,ts86912,1.0,0.0,0.0,Surviving R. Kelly,SHOW,TV-14,59,--,--,2019,2.0,7.5,4906.0
4288,ts241486,1.0,0.0,0.0,Pokémon Journeys: The Series,SHOW,TV-PG,22,--,--,2020,1.0,6.9,563.0
4289,ts89339,1.0,0.0,0.0,Selling Sunset,SHOW,TV-MA,36,--,--,2019,5.0,6.4,6217.0
4290,ts281928,1.0,0.0,0.0,Unsolved Mysteries,SHOW,TV-MA,49,--,--,2020,2.0,7.3,9492.0
4291,ts227305,1.0,0.0,0.0,Tiger King,SHOW,TV-MA,44,--,--,2020,2.0,7.5,77790.0
4292,ts187541,1.0,0.0,0.0,Hotel Del Luna,SHOW,TV-14,80,--,--,2019,1.0,8.2,8405.0
4293,ts89347,1.0,0.0,0.0,Street Food,SHOW,TV-G,31,--,--,2019,2.0,7.9,2760.0
4294,ts86978,1.0,0.0,0.0,Power Rangers Beast Morphers,SHOW,TV-Y7,22,--,--,2019,2.0,6.5,602.0
4295,ts223308,1.0,0.0,0.0,Astronomy Club: The Sketch Show,SHOW,TV-MA,20,--,--,2019,1.0,6.9,598.0
4296,ts252856,1.0,0.0,0.0,Challenger: The Final Flight,SHOW,TV-14,45,--,--,2020,1.0,7.8,6927.0
4297,ts237096,1.0,0.0,0.0,Trial by Media,SHOW,TV-MA,62,--,--,2020,1.0,7.1,3172.0
4298,ts252341,1.0,0.0,0.0,Chef's Table: BBQ,SHOW,TV-14,44,--,--,2020,1.0,7.8,1006.0
4299,ts113637,1.0,0.0,0.0,The Alcàsser Murders,SHOW,TV-MA,61,--,--,2019,1.0,7.1,2127.0
4301,ts252122,1.0,0.0,0.0,The Possessed,SHOW,TV-MA,9,--,--,2020,1.0,5.7,931.0
4302,ts88744,1.0,0.0,0.0,Losers,SHOW,TV-MA,8,--,--,2019,1.0,7.6,1766.0
4303,ts217719,1.0,0.0,0.0,Basketball or Nothing,SHOW,TV-PG,34,--,--,2019,1.0,7.4,623.0
4304,ts255104,1.0,0.0,0.0,Deaf U,SHOW,TV-MA,19,--,--,2020,1.0,6.4,466.0
4305,ts223982,1.0,0.0,0.0,Until Dawn,SHOW,,21,--,--,2020,1.0,2.4,149.0
4306,ts88336,1.0,0.0,0.0,Dating Around,SHOW,,27,--,--,2019,2.0,6.3,1208.0
4307,ts103209,1.0,0.0,0.0,Exhibit A,SHOW,TV-14,36,--,--,2019,1.0,6.3,1055.0
4308,ts226617,1.0,0.0,0.0,The Innocence Files,SHOW,TV-MA,64,--,--,2020,1.0,8.0,2622.0
4310,ts107963,1.0,0.0,0.0,Restaurants on the Edge,SHOW,TV-14,47,--,--,2019,2.0,6.8,978.0
4311,ts236388,1.0,0.0,0.0,The Circle France,SHOW,,47,--,--,2020,1.0,7.4,719.0
4312,ts312044,1.0,0.0,0.0,Beyblade Burst Surge,SHOW,TV-Y,23,--,--,2020,1.0,8.3,30.0
4313,ts221174,1.0,0.0,0.0,Ricky Zoom,SHOW,TV-Y,12,--,--,2019,2.0,6.3,95.0
4314,ts269442,1.0,0.0,0.0,The Surgeon's Cut,SHOW,TV-14,54,--,--,2020,1.0,8.5,1027.0
4315,ts251615,1.0,0.0,0.0,(Un)Well,SHOW,TV-MA,52,--,--,2020,1.0,6.4,1068.0
4316,ts251512,1.0,0.0,0.0,Immigration Nation,SHOW,TV-MA,63,--,--,2020,1.0,7.4,1112.0
4317,ts222325,1.0,0.0,0.0,Magical Andes,SHOW,,34,--,--,2019,2.0,7.8,538.0
4318,ts251272,1.0,0.0,0.0,Skin Decision: Before and After,SHOW,TV-MA,40,--,--,2020,1.0,5.8,413.0
4319,ts227412,1.0,0.0,0.0,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,TV-Y7,12,--,--,2020,1.0,8.1,572.0
4320,ts233530,1.0,0.0,0.0,Win the Wilderness: Alaska,SHOW,,59,--,--,2020,1.0,6.9,739.0
4321,ts351349,1.0,0.0,0.0,Street Food: Latin America,SHOW,TV-PG,35,--,--,2020,1.0,7.8,1313.0
4322,ts269844,1.0,0.0,0.0,Paava Kadhaigal,SHOW,,37,--,--,2020,1.0,8.1,6710.0
4323,ts254767,1.0,0.0,0.0,"Whose Vote Counts, Explained",SHOW,TV-PG,25,--,--,2020,1.0,7.3,1158.0
4324,ts268592,1.0,0.0,0.0,Beyblade Burst Rise,SHOW,,23,--,--,2019,1.0,6.0,175.0
4325,ts87361,1.0,0.0,0.0,Back with the Ex,SHOW,,45,--,--,2019,1.0,6.2,632.0
4326,ts216744,1.0,0.0,0.0,Heroes of Goo Jit Zu,SHOW,TV-Y7,12,--,--,2019,1.0,7.7,26.0
4327,ts214579,1.0,0.0,0.0,Dino Girl Gauko,SHOW,,9,--,--,2019,2.0,6.9,71.0
4328,ts236769,1.0,0.0,0.0,"Coronavirus, Explained",SHOW,TV-PG,23,--,--,2020,1.0,7.6,2254.0
4329,ts231260,1.0,0.0,0.0,Last One Standing,SHOW,,36,--,--,2019,1.0,6.8,19.0
4330,ts251094,1.0,0.0,0.0,Indian Matchmaking,SHOW,TV-14,36,--,--,2020,2.0,6.2,3085.0
4331,ts86940,1.0,0.0,0.0,COMEDIANS of the world,SHOW,TV-MA,30,--,--,2019,1.0,6.5,450.0
4332,ts252661,1.0,0.0,0.0,La Línea: Shadow of Narco,SHOW,TV-MA,30,--,--,2020,1.0,6.4,394.0
4334,ts90511,1.0,0.0,0.0,Crime Diaries: Night Out,SHOW,TV-MA,44,--,--,2019,1.0,7.3,865.0
4335,ts78324,1.0,0.0,0.0,Pinky Malinky,SHOW,TV-Y7,13,--,--,2019,3.0,5.5,1015.0
4336,ts90789,1.0,0.0,0.0,Jailbirds,SHOW,TV-MA,41,--,--,2019,1.0,7.0,1176.0
4337,ts243256,1.0,0.0,0.0,Social Distance,SHOW,TV-MA,20,--,--,2020,1.0,5.7,664.0
4338,ts250803,1.0,0.0,0.0,Say I Do,SHOW,TV-14,54,--,--,2020,1.0,7.7,531.0
4339,ts250920,1.0,0.0,0.0,Home Game,SHOW,TV-MA,29,--,--,2020,1.0,7.0,855.0
4340,ts241246,1.0,0.0,0.0,The Smart Money Woman,SHOW,TV-MA,48,--,--,2020,1.0,6.2,112.0
4341,ts189314,1.0,0.0,0.0,Tiffany Haddish Presents: They Ready,SHOW,TV-14,23,--,--,2019,2.0,6.5,563.0
4342,ts214463,1.0,0.0,0.0,"Los Briceño, una familia todo terreno",SHOW,,46,--,--,2019,2.0,7.8,136.0
4344,ts222942,1.0,0.0,0.0,Narcoworld: Dope Stories,SHOW,TV-MA,40,--,--,2019,1.0,6.6,323.0
4345,ts266966,1.0,0.0,0.0,Juman,SHOW,TV-PG,39,--,--,2019,1.0,5.0,120.0
4348,ts221151,1.0,0.0,0.0,Living Undocumented,SHOW,TV-MA,43,--,--,2019,1.0,6.6,580.0
4349,ts269073,1.0,0.0,0.0,The Fabulous Lives of Bollywood Wives,SHOW,TV-MA,37,--,--,2020,1.0,4.7,9695.0
4351,ts258169,1.0,0.0,0.0,Holiday Home Makeover with Mr. Christmas,SHOW,TV-G,44,--,--,2020,1.0,5.8,293.0
4352,ts223110,1.0,0.0,0.0,Sugar Rush Christmas,SHOW,TV-PG,51,--,--,2019,2.0,6.8,590.0
4353,ts218776,1.0,0.0,0.0,Happy Jail,SHOW,,34,--,--,2019,1.0,6.9,249.0
4354,ts88608,1.0,0.0,0.0,Cricket Fever: Mumbai Indians,SHOW,TV-MA,38,--,--,2019,1.0,7.2,710.0
4355,ts234501,1.0,0.0,0.0,Buddi,SHOW,TV-Y,10,--,--,2020,2.0,7.2,58.0
4356,ts89895,1.0,0.0,0.0,Mighty Little Bheem,SHOW,TV-Y,6,--,--,2019,3.0,6.4,252.0
4357,ts262228,1.0,0.0,0.0,Tobot Galaxy Detectives,SHOW,TV-Y7,13,--,--,2020,2.0,6.7,14.0
4359,ts262037,1.0,0.0,0.0,Bread Barbershop,SHOW,TV-Y,11,--,--,2020,2.0,7.4,132.0
4360,ts225708,1.0,0.0,0.0,Six Windows in the Desert,SHOW,TV-14,21,--,--,2020,1.0,4.3,3104.0
4364,ts243189,1.0,0.0,0.0,Booba: Food Puzzle,SHOW,TV-Y,3,--,--,2020,1.0,8.3,30.0
4365,ts224261,1.0,0.0,0.0,Nailed It! Germany,SHOW,TV-14,0,--,--,2020,1.0,5.7,102.0
4366,ts222687,1.0,0.0,0.0,No hay tiempo para la vergüenza,SHOW,,43,--,--,2019,1.0,5.8,82.0
4367,ts298837,1.0,0.0,0.0,Badanamu Stories,SHOW,TV-Y,10,--,--,2020,1.0,5.6,9.0
4368,ts251607,1.0,0.0,0.0,Word Party Songs,SHOW,TV-Y,4,--,--,2020,1.0,3.6,18.0
4369,ts255418,1.0,0.0,0.0,Bad Boy Billionaires: India,SHOW,TV-14,59,--,--,2020,1.0,7.9,3057.0
4374,ts218307,1.0,0.0,0.0,Styling Hollywood,SHOW,TV-14,36,--,--,2019,1.0,6.6,361.0
4383,ts233732,1.0,0.0,0.0,Mighty Little Bheem: Festival of Colors,SHOW,,7,--,--,2020,1.0,7.2,36.0
4384,ts90696,1.0,0.0,0.0,In the Bosom of a Thorn,SHOW,TV-14,46,--,--,2019,1.0,7.2,50.0
4385,ts215862,1.0,0.0,0.0,True Tunes,SHOW,TV-Y7,3,--,--,2019,1.0,8.0,13.0
4388,ts222362,1.0,0.0,0.0,Mighty Little Bheem: Diwali,SHOW,,6,--,--,2019,1.0,7.7,35.0
4389,ts353844,1.0,0.0,0.0,Keep Sweet: Pray and Obey,SHOW,TV-MA,49,--,--,2022,1.0,7.4,7174.0
4390,ts308317,1.0,0.0,0.0,Snowflake Mountain,SHOW,TV-MA,38,--,--,2022,1.0,4.9,691.0
4391,ts356887,1.0,0.0,0.0,How To Build a Sex Room,SHOW,TV-MA,42,--,--,2022,1.0,5.3,181.0
4392,ts353837,1.0,0.0,0.0,"Web of Make Believe: Death, Lies and the Internet",SHOW,TV-MA,57,--,--,2022,1.0,6.1,1145.0
4393,ts357137,1.0,0.0,0.0,First Class,SHOW,,43,--,--,2022,1.0,2.8,94.0
4394,ts349630,1.0,0.0,0.0,Love on the Spectrum U.S.,SHOW,TV-14,41,--,--,2022,1.0,8.2,1097.0
4395,ts307649,1.0,0.0,0.0,Turning Point: 9/11 and the War on Terror,SHOW,TV-14,62,--,--,2021,1.0,8.0,9132.0
4396,ts314135,1.0,0.0,0.0,VOIR,SHOW,TV-MA,20,--,--,2021,1.0,6.8,1323.0
4397,ts321966,1.0,0.0,0.0,WWII in Color: Road to Victory,SHOW,,51,--,--,2021,1.0,8.2,1684.0
4398,ts287294,1.0,0.0,0.0,"Money, Explained",SHOW,TV-14,23,--,--,2021,1.0,6.9,2223.0
4399,ts311915,1.0,0.0,0.0,Rebelde,SHOW,TV-MA,40,--,--,2022,2.0,6.2,2492.0
4401,ts289620,1.0,0.0,0.0,House of Secrets: The Burari Deaths,SHOW,TV-MA,45,--,--,2021,1.0,7.4,9944.0
4402,ts319333,1.0,0.0,0.0,Tiger King: The Doc Antle Story,SHOW,TV-MA,42,--,--,2021,1.0,6.2,1564.0
