,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,name,role,release_year,seasons,imdb_score,imdb_votes
1711,tm429208,1.0,0.0,0.0,Next Gen,MOVIE,PG,105,Joe Ksander,DIRECTOR,2018,0.0,6.6,17445.0
1712,tm429208,1.0,0.0,0.0,Next Gen,MOVIE,PG,105,Kevin R. Adams,DIRECTOR,2018,0.0,6.6,17445.0
1714,tm372305,1.0,0.0,0.0,First Match,MOVIE,,94,Olivia Newman,DIRECTOR,2018,0.0,6.4,2272.0
1715,tm326773,1.0,0.0,0.0,Sunday's Illness,MOVIE,PG-13,113,Ramón Salazar,DIRECTOR,2018,0.0,6.9,3570.0
1716,tm407714,1.0,0.0,0.0,I Am Not an Easy Man,MOVIE,,98,Éléonore Pourriat,DIRECTOR,2018,0.0,6.3,14432.0
1717,tm318641,1.0,0.0,0.0,Justice,MOVIE,R,99,Richard Gabai,DIRECTOR,2017,0.0,4.0,1237.0
1718,tm408306,1.0,0.0,0.0,Seth Rogen's Hilarity for Charity,MOVIE,,70,Ryan Polito,DIRECTOR,2018,0.0,5.0,2381.0
1719,tm233485,1.0,0.0,0.0,Charming,MOVIE,,90,Ross Venokur,DIRECTOR,2018,0.0,5.6,3518.0
1720,tm363329,1.0,0.0,0.0,Christmas Wedding Planner,MOVIE,PG,86,Justin G. Dyck,DIRECTOR,2017,0.0,4.3,5978.0
1721,tm328175,1.0,0.0,0.0,Budapest,MOVIE,R,102,Xavier Gens,DIRECTOR,2018,0.0,5.4,2952.0
1722,tm344173,1.0,0.0,0.0,All I Wish,MOVIE,G,94,Susan Walter,DIRECTOR,2018,0.0,5.2,1600.0
1725,tm307843,1.0,0.0,0.0,Angamaly Diaries,MOVIE,,132,Lijo Jose Pellissery,DIRECTOR,2017,0.0,7.9,6013.0
1726,tm441060,1.0,0.0,0.0,ReMastered: Tricky Dick & The Man in Black,MOVIE,,58,Sara Dosa,DIRECTOR,2018,0.0,7.1,1519.0
1727,tm441060,1.0,0.0,0.0,ReMastered: Tricky Dick & The Man in Black,MOVIE,,58,Barbara Kopple,DIRECTOR,2018,0.0,7.1,1519.0
1729,tm370628,1.0,0.0,0.0,Fred Armisen: Standup for Drummers,MOVIE,,65,Lance Bangs,DIRECTOR,2018,0.0,5.8,1294.0
1730,tm300027,1.0,0.0,0.0,Thi Mai,MOVIE,G,99,Patricia Ferreira,DIRECTOR,2018,0.0,6.0,2558.0
1731,tm406098,1.0,0.0,0.0,Battle,MOVIE,R,95,Katarina Launing,DIRECTOR,2018,0.0,5.9,4248.0
1733,tm300056,1.0,0.0,0.0,Holy Goalie,MOVIE,,95,Curro Velázquez,DIRECTOR,2018,0.0,5.3,1634.0
1734,tm355666,1.0,0.0,0.0,Saving Capitalism,MOVIE,,73,Jacob Kornbluth,DIRECTOR,2017,0.0,6.8,3213.0
1735,tm355666,1.0,0.0,0.0,Saving Capitalism,MOVIE,,73,Sari Gilman,DIRECTOR,2017,0.0,6.8,3213.0
1736,tm244292,1.0,0.0,0.0,Bibi & Tina: Perfect Pandemonium,MOVIE,,110,Detlev Buck,DIRECTOR,2017,0.0,4.0,470.0
1737,tm313712,1.0,0.0,0.0,Mom,MOVIE,,147,Ravi Udyawar,DIRECTOR,2017,0.0,7.2,10522.0
1738,tm359714,1.0,0.0,0.0,Christmas Inheritance,MOVIE,,105,Ernie Barbarash,DIRECTOR,2017,0.0,5.7,11720.0
1739,tm336712,1.0,0.0,0.0,An Imperfect Murder,MOVIE,R,71,James Toback,DIRECTOR,2017,0.0,3.2,1679.0
1740,tm376015,1.0,0.0,0.0,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,MOVIE,,22,Michael D. Black,DIRECTOR,2017,0.0,5.8,451.0
1741,tm348010,1.0,0.0,0.0,Killing Hasselhoff,MOVIE,R,80,Darren Grant,DIRECTOR,2017,0.0,4.4,2682.0
1744,tm238587,1.0,0.0,0.0,Shepherds and Butchers,MOVIE,R,106,Oliver Schmitz,DIRECTOR,2017,0.0,6.8,3357.0
1745,tm372662,1.0,0.0,0.0,The Skin of the Wolf,MOVIE,,110,Samu Fuentes,DIRECTOR,2018,0.0,5.8,3108.0
1746,tm438994,1.0,0.0,0.0,The Holiday Calendar,MOVIE,,94,Bradley Walsh,DIRECTOR,2018,0.0,5.7,10060.0
1748,tm279585,1.0,0.0,0.0,Deidra & Laney Rob a Train,MOVIE,,92,Sydney Freeland,DIRECTOR,2017,0.0,6.0,1913.0
1749,tm270987,1.0,0.0,0.0,Sahara,MOVIE,,86,Pierre Coré,DIRECTOR,2017,0.0,5.5,2802.0
1750,tm374216,1.0,0.0,0.0,Take Your Pills,MOVIE,,87,Alison Klayman,DIRECTOR,2018,0.0,6.3,5151.0
1751,tm362074,1.0,0.0,0.0,And Breathe Normally,MOVIE,,102,Ísold Uggadóttir,DIRECTOR,2018,0.0,6.9,3073.0
1753,tm285298,1.0,0.0,0.0,Naked,MOVIE,,96,Michael Tiddes,DIRECTOR,2017,0.0,5.4,19482.0
1754,tm263427,1.0,0.0,0.0,The Invisible Guardian,MOVIE,,129,Fernando González Molina,DIRECTOR,2017,0.0,6.4,15901.0
1755,tm421335,1.0,0.0,0.0,Jim Jefferies: This Is Me Now,MOVIE,,70,Scott Zabielski,DIRECTOR,2018,0.0,7.3,4045.0
1756,tm428453,1.0,0.0,0.0,Cities of Last Things,MOVIE,,106,Wi Ding Ho,DIRECTOR,2018,0.0,6.2,1669.0
1757,tm371741,1.0,0.0,0.0,Si saben cómo me pongo ¿Pa' qué me invitan?,MOVIE,,89,Fernando Ayllón,DIRECTOR,2018,0.0,4.5,223.0
1758,tm295177,1.0,0.0,0.0,It's for Your Own Good,MOVIE,,93,Carlos Therón,DIRECTOR,2017,0.0,5.5,2347.0
1762,tm299783,1.0,0.0,0.0,The Laws of Thermodynamics,MOVIE,,100,Mateo Gil,DIRECTOR,2018,0.0,6.0,2762.0
1763,tm313748,1.0,0.0,0.0,Handsome: A Netflix Mystery Movie,MOVIE,,81,Jeff Garlin,DIRECTOR,2017,0.0,5.2,4551.0
1764,tm444043,1.0,0.0,0.0,Hometown Holiday,MOVIE,,84,Justin G. Dyck,DIRECTOR,2018,0.0,5.0,1003.0
1765,tm287041,1.0,0.0,0.0,Jailbreak,MOVIE,,100,Jimmy Henderson,DIRECTOR,2017,0.0,5.4,1467.0
1766,tm327652,1.0,0.0,0.0,"Roxanne, Roxanne",MOVIE,,98,Michael Larnell,DIRECTOR,2017,0.0,6.2,3222.0
1767,tm416620,1.0,0.0,0.0,Quién te cantará,MOVIE,,125,Carlos Vermut,DIRECTOR,2018,0.0,6.9,2915.0
1768,tm354644,1.0,0.0,0.0,Something Huge,MOVIE,,86,Carlo Padial,DIRECTOR,2017,0.0,4.4,483.0
1769,tm299730,1.0,0.0,0.0,Lucid Dream,MOVIE,,101,Kim Joon-Sung,DIRECTOR,2017,0.0,6.1,3680.0
1770,tm331117,1.0,0.0,0.0,Carbone,MOVIE,,104,Olivier Marchal,DIRECTOR,2017,0.0,6.5,2587.0
1771,tm417317,1.0,0.0,0.0,Bhavesh Joshi Superhero,MOVIE,,155,Vikramaditya Motwane,DIRECTOR,2018,0.0,7.6,8857.0
1772,tm359150,1.0,0.0,0.0,Nothing to Hide,MOVIE,,93,Fred Cavayé,DIRECTOR,2018,0.0,6.8,15185.0
1773,tm358666,1.0,0.0,0.0,The Awakening of Motti Wolkenbruch,MOVIE,,94,Michael Steiner,DIRECTOR,2018,0.0,6.6,4330.0
1776,tm300447,1.0,0.0,0.0,Bill Burr: Walk Your Way Out,MOVIE,,77,Jay Karas,DIRECTOR,2017,0.0,7.2,7256.0
1778,tm463806,1.0,0.0,0.0,The Legend of Cocaine Island,MOVIE,,87,Theo Love,DIRECTOR,2018,0.0,6.3,3323.0
1779,tm289882,1.0,0.0,0.0,Birdshot,MOVIE,,116,Mikhail Red,DIRECTOR,2017,0.0,6.6,792.0
1780,tm296398,1.0,0.0,0.0,Steel Rain,MOVIE,,139,Yang Woo-seok,DIRECTOR,2017,0.0,7.1,5581.0
1781,tm440946,1.0,0.0,0.0,Christmas with a View,MOVIE,,90,Justin G. Dyck,DIRECTOR,2018,0.0,5.1,4574.0
1782,tm408104,1.0,0.0,0.0,Greg Davies: You Magnificent Beast,MOVIE,,66,Peter Orton,DIRECTOR,2018,0.0,7.1,2387.0
1783,tm244521,1.0,0.0,0.0,Catfight,MOVIE,,96,Onur Tukel,DIRECTOR,2017,0.0,5.9,6323.0
1784,tm414676,1.0,0.0,0.0,Paradise Lost,MOVIE,,110,Monique Gardenberg,DIRECTOR,2018,0.0,6.9,689.0
1785,tm321627,1.0,0.0,0.0,Ali's Wedding,MOVIE,,110,Jeffrey Walker,DIRECTOR,2017,0.0,6.9,5008.0
1786,tm307761,1.0,0.0,0.0,Toilet: A Love Story,MOVIE,,155,Shree Narayan Singh,DIRECTOR,2017,0.0,7.2,20896.0
1787,tm428073,1.0,0.0,0.0,When Angels Sleep,MOVIE,,94,Gonzalo Bendala,DIRECTOR,2018,0.0,5.5,3684.0
1788,tm356563,1.0,0.0,0.0,The Stolen,MOVIE,,98,Niall Johnson,DIRECTOR,2017,0.0,5.3,1330.0
1789,tm415875,1.0,0.0,0.0,Break,MOVIE,,91,Marc Fouchard,DIRECTOR,2018,0.0,5.7,1177.0
1791,tm432838,1.0,0.0,0.0,Black Is Beltza,MOVIE,,88,Fermin Muguruza,DIRECTOR,2018,0.0,5.8,301.0
1792,tm427143,1.0,0.0,0.0,Edge of Fear,MOVIE,R,91,Bobby Roth,DIRECTOR,2018,0.0,4.4,3187.0
1794,tm346398,1.0,0.0,0.0,Ryan Hamilton: Happy Face,MOVIE,,56,Marcus Raboy,DIRECTOR,2017,0.0,7.3,932.0
1795,tm367473,1.0,0.0,0.0,Bad Seeds,MOVIE,,100,Kheiron,DIRECTOR,2018,0.0,7.3,5461.0
1797,tm409942,1.0,0.0,0.0,Shéhérazade,MOVIE,,111,Jean Bernard Marlin,DIRECTOR,2018,0.0,7.0,2242.0
1798,tm408890,1.0,0.0,0.0,Yucatán,MOVIE,PG,129,Daniel Monzón,DIRECTOR,2018,0.0,5.5,2143.0
1799,tm307950,1.0,0.0,0.0,Mike Birbiglia: Thank God for Jokes,MOVIE,,71,Mike Birbiglia,DIRECTOR,2017,0.0,7.5,2494.0
1800,tm307950,1.0,0.0,0.0,Mike Birbiglia: Thank God for Jokes,MOVIE,,71,Seth Barrish,DIRECTOR,2017,0.0,7.5,2494.0
1801,tm375729,1.0,0.0,0.0,Us and Them,MOVIE,,120,René Liu,DIRECTOR,2018,0.0,7.3,4198.0
1802,tm313424,1.0,0.0,0.0,Pad Man,MOVIE,PG-13,140,R. Balki,DIRECTOR,2018,0.0,7.9,25539.0
1803,tm426117,1.0,0.0,0.0,On My Skin,MOVIE,,100,Alessio Cremonini,DIRECTOR,2018,0.0,7.3,9211.0
1804,tm244321,1.0,0.0,0.0,Sun Dogs,MOVIE,,93,Dorian Jespers,DIRECTOR,2017,0.0,6.2,2322.0
1805,tm372610,1.0,0.0,0.0,Derren Brown: Miracle,MOVIE,,73,Andy Nyman,DIRECTOR,2018,0.0,6.5,1037.0
1806,tm372610,1.0,0.0,0.0,Derren Brown: Miracle,MOVIE,,73,Andrew O'Connor,DIRECTOR,2018,0.0,6.5,1037.0
1807,tm409456,1.0,0.0,0.0,Manto,MOVIE,,113,Nandita Das,DIRECTOR,2018,0.0,7.3,4248.0
1808,tm242108,1.0,0.0,0.0,Little Boxes,MOVIE,,84,Rob Meyer,DIRECTOR,2017,0.0,5.9,1986.0
1809,tm242765,1.0,0.0,0.0,Raising the Bar,MOVIE,PG,93,Clay Glen,DIRECTOR,2017,0.0,5.5,1555.0
1811,tm322210,1.0,0.0,0.0,Bomb Scared,MOVIE,,89,Borja Cobeaga,DIRECTOR,2017,0.0,5.6,2871.0
1812,tm439854,1.0,0.0,0.0,Baazaar,MOVIE,,140,Gauravv K. Chawla,DIRECTOR,2018,0.0,6.5,5590.0
1813,tm266705,1.0,0.0,0.0,Giant,MOVIE,PG-13,114,Jon Garaño,DIRECTOR,2017,0.0,6.6,4302.0
1814,tm266705,1.0,0.0,0.0,Giant,MOVIE,PG-13,114,Aitor Arregi,DIRECTOR,2017,0.0,6.6,4302.0
1815,tm372891,1.0,0.0,0.0,Chris Rock: Tamborine,MOVIE,,64,Bo Burnham,DIRECTOR,2018,0.0,6.6,6982.0
1816,tm315850,1.0,0.0,0.0,Take Me,MOVIE,,83,Pat Healy,DIRECTOR,2017,0.0,6.1,5970.0
1817,tm421748,1.0,0.0,0.0,Ee Nagaraniki Emaindi,MOVIE,,120,Tharun Bhascker Dhaassyam,DIRECTOR,2018,0.0,7.9,2879.0
1818,tm353046,1.0,0.0,0.0,Patton Oswalt: Annihilation,MOVIE,,66,Bobcat Goldthwait,DIRECTOR,2017,0.0,7.2,2377.0
1819,tm418039,1.0,0.0,0.0,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,MOVIE,,22,Michael D. Black,DIRECTOR,2018,0.0,5.6,572.0
1820,tm324588,1.0,0.0,0.0,Rory Scovel Tries Stand-Up for the First Time,MOVIE,,66,Scott Moran,DIRECTOR,2017,0.0,6.7,831.0
1821,tm440678,1.0,0.0,0.0,Revenger,MOVIE,NC-17,102,Lee Seung-Won,DIRECTOR,2018,0.0,5.7,4311.0
1822,tm275437,1.0,0.0,0.0,Coin Heist,MOVIE,PG,97,Emily Hagins,DIRECTOR,2017,0.0,4.7,2743.0
1823,tm426983,1.0,0.0,0.0,Joy,MOVIE,,99,Sudabeh Mortezai,DIRECTOR,2018,0.0,6.6,1304.0
1824,tm440278,1.0,0.0,0.0,Hakkunde,MOVIE,,92,Oluseyi Asurf,DIRECTOR,2017,0.0,6.4,49.0
1825,tm307774,1.0,0.0,0.0,Jagga Jasoos,MOVIE,PG,180,Anurag Basu,DIRECTOR,2017,0.0,6.3,10283.0
1826,tm366972,1.0,0.0,0.0,The Drug King,MOVIE,,139,Woo Min-ho,DIRECTOR,2018,0.0,6.2,3159.0
1827,tm307751,1.0,0.0,0.0,Jab Harry Met Sejal,MOVIE,PG,200,Imtiaz Ali,DIRECTOR,2017,0.0,5.0,20593.0
1828,tm367008,1.0,0.0,0.0,Katt Williams: Great America,MOVIE,,60,Leslie Small,DIRECTOR,2018,0.0,6.2,940.0
1829,tm445899,1.0,0.0,0.0,Struggle: The Life and Lost Art of Szukalski,MOVIE,,104,Irek Dobrowolski,DIRECTOR,2018,0.0,7.9,4195.0
1830,tm236659,1.0,0.0,0.0,Sky Ladder: The Art of Cai Guo-Qiang,MOVIE,,80,Kevin Macdonald,DIRECTOR,2017,0.0,7.3,1463.0
1831,tm305112,1.0,0.0,0.0,The Fortress,MOVIE,,140,Hwang Dong-hyuk,DIRECTOR,2017,0.0,6.8,2537.0
1832,tm353247,1.0,0.0,0.0,Qarib Qarib Singlle,MOVIE,,125,Tanuja Chandra,DIRECTOR,2017,0.0,7.1,8327.0
1834,tm477838,1.0,0.0,0.0,Disconnect,MOVIE,,107,David 'Tosh' Gitonga,DIRECTOR,2018,0.0,5.3,118.0
1835,tm375007,1.0,0.0,0.0,Feminists: What Were They Thinking?,MOVIE,,86,Johanna Demetrakas,DIRECTOR,2018,0.0,6.9,2233.0
1836,tm233484,1.0,0.0,0.0,Duck Duck Goose,MOVIE,PG,82,Christopher Jenkins,DIRECTOR,2018,0.0,5.7,3721.0
1837,tm355724,1.0,0.0,0.0,A Christmas Prince,MOVIE,PG,92,Alex Zamm,DIRECTOR,2017,0.0,5.7,19514.0
1838,tm496588,1.0,0.0,0.0,Azali,MOVIE,,92,Kwabena Gyansah,DIRECTOR,2018,0.0,5.7,213.0
1840,tm363878,1.0,0.0,0.0,Aiyaary,MOVIE,,157,Neeraj Pandey,DIRECTOR,2018,0.0,5.2,4732.0
1843,tm347850,1.0,0.0,0.0,SPF-18,MOVIE,PG-13,75,Alex Israel,DIRECTOR,2017,0.0,3.2,5173.0
1844,tm411856,1.0,0.0,0.0,Hari Kondabolu: Warn Your Relatives,MOVIE,,67,Bobcat Goldthwait,DIRECTOR,2018,0.0,6.5,849.0
1845,tm363003,1.0,0.0,0.0,Seeing Allred,MOVIE,,96,Sophie Sartain,DIRECTOR,2018,0.0,7.2,1357.0
1846,tm363003,1.0,0.0,0.0,Seeing Allred,MOVIE,,96,Roberta Grossman,DIRECTOR,2018,0.0,7.2,1357.0
1847,tm348386,1.0,0.0,0.0,Resurface,MOVIE,,27,Wynn Padula,DIRECTOR,2017,0.0,7.1,286.0
1848,tm348386,1.0,0.0,0.0,Resurface,MOVIE,,27,Joshua Izenberg,DIRECTOR,2017,0.0,7.1,286.0
1851,tm372054,1.0,0.0,0.0,The Tribe,MOVIE,,90,Fernando Colomo,DIRECTOR,2018,0.0,5.8,2721.0
1852,tm440255,1.0,0.0,0.0,The Plagues of Breslau,MOVIE,,93,Patryk Vega,DIRECTOR,2018,0.0,5.9,5012.0
1853,tm372061,1.0,0.0,0.0,Sudani from Nigeria,MOVIE,PG,123,Zakariya Mohammed,DIRECTOR,2018,0.0,8.2,4159.0
1854,tm372917,1.0,0.0,0.0,Pope Francis: A Man of His Word,MOVIE,PG,96,Wim Wenders,DIRECTOR,2018,0.0,6.4,2260.0
1855,tm411503,1.0,0.0,0.0,Candy Jar,MOVIE,PG-13,92,Ben Shelton,DIRECTOR,2018,0.0,5.8,5048.0
1856,tm293867,1.0,0.0,0.0,Neal Brennan: 3 Mics,MOVIE,,65,Neal Brennan,DIRECTOR,2017,0.0,7.9,3302.0
1857,tm420800,1.0,0.0,0.0,"To Each, Her Own",MOVIE,,95,Michel Leclerc,DIRECTOR,2018,0.0,5.4,1756.0
1858,tm273600,1.0,0.0,0.0,Kuroko's Basketball the Movie: Last Game,MOVIE,,90,Shunsuke Tada,DIRECTOR,2017,0.0,7.7,2558.0
1859,tm286532,1.0,0.0,0.0,Rock my Heart,MOVIE,,105,Hanno Olderdissen,DIRECTOR,2017,0.0,6.5,993.0
1860,tm320817,1.0,0.0,0.0,Mersal,MOVIE,,169,Atlee,DIRECTOR,2017,0.0,7.5,33832.0
1861,tm348568,1.0,0.0,0.0,Jerry Before Seinfeld,MOVIE,,62,Michael Bonfiglio,DIRECTOR,2017,0.0,7.0,5709.0
1862,tm348392,1.0,0.0,0.0,The Last Shaman,MOVIE,,83,Raz Degan,DIRECTOR,2017,0.0,6.6,1911.0
1863,tm327708,1.0,0.0,0.0,Bareilly Ki Barfi,MOVIE,,123,Ashwiny Iyer Tiwari,DIRECTOR,2017,0.0,7.5,23336.0
1864,tm320489,1.0,0.0,0.0,Expedition Happiness,MOVIE,G,95,Felix Starck,DIRECTOR,2017,0.0,5.9,4538.0
1865,tm320489,1.0,0.0,0.0,Expedition Happiness,MOVIE,G,95,Selima Taibi,DIRECTOR,2017,0.0,5.9,4538.0
1866,tm411467,1.0,0.0,0.0,Dany Boon: Des Hauts-De-France,MOVIE,,113,Dany Boon,DIRECTOR,2018,0.0,6.2,95.0
1867,tm411467,1.0,0.0,0.0,Dany Boon: Des Hauts-De-France,MOVIE,,113,Isabelle Nanty,DIRECTOR,2018,0.0,6.2,95.0
1868,tm307767,1.0,0.0,0.0,Baadshaho,MOVIE,,136,Milan Luthria,DIRECTOR,2017,0.0,4.9,4880.0
1869,tm432327,1.0,0.0,0.0,C/o Kancharapalem,MOVIE,PG,152,Venkatesh Maha,DIRECTOR,2018,0.0,8.9,6842.0
1870,tm352705,1.0,0.0,0.0,Jack Whitehall: At Large,MOVIE,,67,Brian Klein,DIRECTOR,2017,0.0,6.8,2164.0
1871,tm376801,1.0,0.0,0.0,The Rachel Divide,MOVIE,,104,Laura Brownson,DIRECTOR,2018,0.0,6.3,2558.0
1872,tm306631,1.0,0.0,0.0,Trevor Noah: Afraid of the Dark,MOVIE,PG-13,68,David Paul Meyer,DIRECTOR,2017,0.0,7.2,5213.0
1873,tm370447,1.0,0.0,0.0,The Tree of Blood,MOVIE,,130,Julio Medem,DIRECTOR,2018,0.0,6.3,3007.0
1874,tm375962,1.0,0.0,0.0,Nothing to Lose,MOVIE,PG,130,Alexandre Avancini,DIRECTOR,2018,0.0,2.3,23031.0
1875,tm414340,1.0,0.0,0.0,Spivak,MOVIE,,91,Anthony Abrams,DIRECTOR,2018,0.0,5.6,754.0
1876,tm414340,1.0,0.0,0.0,Spivak,MOVIE,,91,Adam Larson Broder,DIRECTOR,2018,0.0,5.6,754.0
1877,tm313118,1.0,0.0,0.0,"Love, Surreal and Odd",MOVIE,G,95,Yılmaz Erdoğan,DIRECTOR,2017,0.0,5.6,3240.0
1878,tm408871,1.0,0.0,0.0,Jefe,MOVIE,,89,Sergio Barrejón,DIRECTOR,2018,0.0,5.4,1102.0
1879,tm363787,1.0,0.0,0.0,Christmas in the Heartland,MOVIE,,90,Harvey Lowry,DIRECTOR,2017,0.0,5.8,1435.0
1880,tm409817,1.0,0.0,0.0,Sir,MOVIE,,98,Rohena Gera,DIRECTOR,2018,0.0,7.7,7109.0
1881,tm286520,1.0,0.0,0.0,Jim Gaffigan: Cinco,MOVIE,,73,Jeannie Gaffigan,DIRECTOR,2017,0.0,7.1,2406.0
1882,tm244287,1.0,0.0,0.0,Half Girlfriend,MOVIE,,135,Mohit Suri,DIRECTOR,2017,0.0,4.5,7233.0
1884,tm364206,1.0,0.0,0.0,Ex-Shaman,MOVIE,,81,Luiz Bolognesi,DIRECTOR,2018,0.0,7.1,253.0
1885,tm411358,1.0,0.0,0.0,The American Meme,MOVIE,,90,Bert Marcus,DIRECTOR,2018,0.0,6.7,16650.0
1886,tm283559,1.0,0.0,0.0,The Art of Loving: Story of Michalina Wislocka,MOVIE,,121,Maria Sadowska,DIRECTOR,2017,0.0,7.1,3690.0
1888,tm363922,1.0,0.0,0.0,Dovlatov,MOVIE,PG-13,126,Aleksey German Jr.,DIRECTOR,2018,0.0,6.4,1994.0
1889,tm373873,1.0,0.0,0.0,Weed the People,MOVIE,,98,Abby Epstein,DIRECTOR,2018,0.0,7.3,344.0
1890,tm366143,1.0,0.0,0.0,Maktub,MOVIE,PG-13,100,Oded Raz,DIRECTOR,2017,0.0,7.3,2743.0
1891,tm372969,1.0,0.0,0.0,Love per Square Foot,MOVIE,,133,Anand Tiwari,DIRECTOR,2018,0.0,7.2,8273.0
1892,tm405738,1.0,0.0,0.0,Perdida,MOVIE,R,103,Alejandro Montiel,DIRECTOR,2018,0.0,5.6,4762.0
1893,tm374357,1.0,0.0,0.0,Going for Gold,MOVIE,G,89,Clay Glen,DIRECTOR,2018,0.0,4.7,557.0
1894,tm326089,1.0,0.0,0.0,Mubarakan,MOVIE,PG-13,156,Anees Bazmee,DIRECTOR,2017,0.0,5.6,3961.0
1897,tm358609,1.0,0.0,0.0,Sara's Notebook,MOVIE,R,115,Norberto López Amado,DIRECTOR,2018,0.0,5.9,2725.0
1898,tm409494,1.0,0.0,0.0,Ali Wong: Hard Knock Wife,MOVIE,,64,Jay Karas,DIRECTOR,2018,0.0,7.3,4922.0
1899,tm366973,1.0,0.0,0.0,Tom Segura: Disgraceful,MOVIE,PG-13,74,Jay Karas,DIRECTOR,2018,0.0,7.5,3851.0
1903,tm431760,1.0,0.0,0.0,Paskal,MOVIE,,114,Adrian Teh,DIRECTOR,2018,0.0,6.8,2964.0
1904,tm295558,1.0,0.0,0.0,The Grown-Ups,MOVIE,,82,Maite Alberdi,DIRECTOR,2017,0.0,7.7,261.0
1905,tm434883,1.0,0.0,0.0,Been So Long,MOVIE,,100,Tinge Krishnan,DIRECTOR,2018,0.0,5.4,1108.0
1906,tm360945,1.0,0.0,0.0,Soorma,MOVIE,PG-13,131,Shaad Ali,DIRECTOR,2018,0.0,7.3,5183.0
1907,tm320785,1.0,0.0,0.0,The Mars Generation,MOVIE,,97,Michael Barnett,DIRECTOR,2017,0.0,6.5,999.0
1908,tm314939,1.0,0.0,0.0,Kalushi : The Story of Solomon Mahlangu,MOVIE,,106,Mandla Dube,DIRECTOR,2017,0.0,6.5,321.0
1909,tm345767,1.0,0.0,0.0,The Maus,MOVIE,,90,Gerardo Herrero Pereda,DIRECTOR,2017,0.0,4.7,6422.0
1910,tm405901,1.0,0.0,0.0,Family Blood,MOVIE,,92,Sonny Mallhi,DIRECTOR,2018,0.0,4.2,2955.0
1911,tm445456,1.0,0.0,0.0,Pihu,MOVIE,G,91,Vinod Kapri,DIRECTOR,2018,0.0,6.7,2482.0
1912,tm322200,1.0,0.0,0.0,Superlopez,MOVIE,G,108,Javier Ruiz Caldera,DIRECTOR,2018,0.0,5.4,3635.0
1913,tm358813,1.0,0.0,0.0,Judd Apatow: The Return,MOVIE,,69,Marcus Raboy,DIRECTOR,2017,0.0,6.2,1321.0
1914,tm424888,1.0,0.0,0.0,Armed to the Teeth,MOVIE,,105,Alberto Arnaut Estrada,DIRECTOR,2018,0.0,7.9,650.0
1915,tm323195,1.0,0.0,0.0,Sarah Silverman: A Speck of Dust,MOVIE,,71,Liam Lynch,DIRECTOR,2017,0.0,6.9,3744.0
1916,tm244277,1.0,0.0,0.0,Pa Paandi,MOVIE,,125,Dhanush,DIRECTOR,2017,0.0,7.4,1734.0
1917,tm314295,1.0,0.0,0.0,Nobody Speak: Trials of the Free Press,MOVIE,,95,Brian Knappenberger,DIRECTOR,2017,0.0,6.4,4133.0
1918,tm368441,1.0,0.0,0.0,Aapla Manus,MOVIE,,132,Satish Rajwade,DIRECTOR,2018,0.0,7.0,933.0
1919,tm325433,1.0,0.0,0.0,Dismissal,MOVIE,,90,Lucas Figueroa,DIRECTOR,2017,0.0,5.0,979.0
1920,tm444799,1.0,0.0,0.0,Christmas Catch,MOVIE,,80,Justin G. Dyck,DIRECTOR,2018,0.0,5.3,1439.0
1921,tm359030,1.0,0.0,0.0,F.R.E.D.I.,MOVIE,,89,Sean Olson,DIRECTOR,2018,0.0,4.9,1018.0
1922,tm233345,1.0,0.0,0.0,Love Beats Rhymes,MOVIE,R,105,RZA,DIRECTOR,2017,0.0,5.3,1072.0
1923,tm309115,1.0,0.0,0.0,Naam Shabana,MOVIE,,147,Shivam Nair,DIRECTOR,2017,0.0,6.2,6757.0
1924,tm358242,1.0,0.0,0.0,Brian Regan: Nunchucks and Flamethrowers,MOVIE,,61,Troy Miller,DIRECTOR,2017,0.0,6.3,681.0
1925,tm320206,1.0,0.0,0.0,#realityhigh,MOVIE,,99,Fernando Lebrija,DIRECTOR,2017,0.0,5.1,6357.0
1926,tm358239,1.0,0.0,0.0,DeRay Davis: How to Act Black,MOVIE,PG,66,Marcus Raboy,DIRECTOR,2017,0.0,6.1,432.0
1927,tm351688,1.0,0.0,0.0,Def Comedy Jam 25,MOVIE,,81,Louis J. Horvitz,DIRECTOR,2017,0.0,6.6,1101.0
1928,tm362264,1.0,0.0,0.0,The Gift,MOVIE,,85,Jordan Riber,DIRECTOR,2017,0.0,8.0,25.0
1929,tm463827,1.0,0.0,0.0,Paranormal Investigation,MOVIE,,92,Franck Phelizon,DIRECTOR,2018,0.0,3.7,1671.0
1930,tm421125,1.0,0.0,0.0,The Suit,MOVIE,,96,Mohamed Gamal Al Adl,DIRECTOR,2018,0.0,5.3,1645.0
1931,tm311283,1.0,0.0,0.0,Amy Schumer: The Leather Special,MOVIE,,57,Amy Schumer,DIRECTOR,2017,0.0,3.1,9830.0
1933,tm275004,1.0,0.0,0.0,Bon Cop Bad Cop 2,MOVIE,,126,Alain Desrochers,DIRECTOR,2017,0.0,6.6,4152.0
1934,tm358949,1.0,0.0,0.0,A Very Country Christmas,MOVIE,G,83,Justin G. Dyck,DIRECTOR,2017,0.0,6.0,1640.0
