,id,title,type,age_certification,runtime,release_year,seasons,imdb_score
10780,tm23441,Kabhi Alvida Naa Kehna,MOVIE,PG,184,2006,0.0,6.0
10784,tm166293,The Blue Umbrella,MOVIE,,90,2005,0.0,7.3
10799,tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,PG-13,95,2006,0.0,6.4
10808,tm92977,Ishqiya,MOVIE,R,115,2010,0.0,7.3
10823,tm77348,Life in a Metro,MOVIE,,124,2007,0.0,7.4
10857,tm91323,I Hate Luv Storys,MOVIE,PG,129,2010,0.0,5.6
10875,tm88366,Main Hoon Na,MOVIE,PG,179,2004,0.0,7.0
10891,tm156575,Billu,MOVIE,PG,137,2009,0.0,6.3
10905,tm164389,Paheli,MOVIE,PG-13,141,2005,0.0,6.3
10918,tm37945,Rock On!!,MOVIE,,144,2008,0.0,7.7
10927,tm106625,"LSD: Love, Sex aur Dhokha",MOVIE,PG-13,108,2010,0.0,7.2
10955,tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,PG-13,89,2007,0.0,6.9
10968,tm99450,Break Ke Baad,MOVIE,,120,2010,0.0,5.1
10980,tm149209,Kaminey,MOVIE,PG-13,135,2009,0.0,7.4
11014,tm23977,Fuga,MOVIE,,110,2006,0.0,6.2
11031,tm160596,Zozo,MOVIE,,105,2005,0.0,6.5
11066,tm129971,Luck by Chance,MOVIE,,155,2009,0.0,7.1
11082,tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,MOVIE,,60,2008,0.0,7.8
11092,ts18653,Chhota Bheem,SHOW,,22,2008,12.0,4.1
11107,tm177687,Naruto: Legend of the Stone of Gelel,MOVIE,PG-13,96,2005,0.0,6.4
11127,tm77863,Honeymoon Travels Pvt. Ltd.,MOVIE,PG-13,118,2007,0.0,6.1
11142,tm80455,Manorama Six Feet Under,MOVIE,R,137,2007,0.0,7.6
11152,tm184732,Dhobi Ghat,MOVIE,,102,2010,0.0,7.0
11174,tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,PG-13,88,2004,0.0,7.2
11180,ts4866,Fated to Love You,SHOW,TV-G,67,2008,1.0,7.4
11194,tm134407,Dev.D,MOVIE,PG-13,141,2009,0.0,7.9
11203,tm103133,Karthik Calling Karthik,MOVIE,PG,135,2010,0.0,7.1
11214,tm54147,Dostana,MOVIE,PG-13,142,2008,0.0,6.5
11223,tm101684,Romantik Komedi,MOVIE,G,95,2010,0.0,5.3
11238,tm152724,Kurbaan,MOVIE,R,161,2009,0.0,5.7
11259,tm96168,Once Upon a Time in Mumbaai,MOVIE,PG-13,132,2010,0.0,7.4
11274,tm146887,Delhi-6,MOVIE,,141,2009,0.0,6.1
11289,tm138902,Inuyasha the Movie 3: Swords of an Honorable Ruler,MOVIE,PG-13,99,2003,0.0,7.6
11298,tm165809,Bluffmaster!,MOVIE,PG,137,2005,0.0,6.6
11318,tm31335,Golmaal Returns,MOVIE,PG,135,2008,0.0,5.1
11330,tm43179,Oye Lucky! Lucky Oye!,MOVIE,,42,2008,0.0,7.7
11340,tm170169,Kaal,MOVIE,,127,2005,0.0,4.7
11359,tm84316,Shootout at Lokhandwala,MOVIE,PG-13,145,2007,0.0,7.1
11377,tm112235,Kannathil Muthamittal,MOVIE,,137,2002,0.0,8.4
11379,tm368679,Madness in the Desert,MOVIE,,141,2004,0.0,8.4
11380,ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,TV-14,44,2009,1.0,7.6
11386,tm148041,What's Your Raashee?,MOVIE,PG-13,192,2009,0.0,4.8
11394,tm176297,Kyaa Kool Hai Hum,MOVIE,,172,2005,0.0,6.1
11425,tm68191,My Führer,MOVIE,,89,2007,0.0,5.5
11436,tm25029,Eternal Summer,MOVIE,,96,2006,0.0,7.0
11461,tm237621,The Figurine (Araromire),MOVIE,PG-13,122,2009,0.0,4.4
11463,tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,,72,2006,0.0,7.8
11476,tm35652,Mumbai Meri Jaan,MOVIE,PG-13,119,2008,0.0,7.7
11490,tm44634,Kevin James: Sweat the Small Stuff,MOVIE,,42,2001,0.0,7.4
11501,tm22558,Mukhsin,MOVIE,,95,2006,0.0,7.3
11535,tm52352,This Is the Life,MOVIE,,97,2008,0.0,6.3
11559,tm104349,The Unjust,MOVIE,,119,2010,0.0,6.6
11563,tm85243,The Trailer Park Boys Xmas Special,MOVIE,,57,2004,0.0,8.0
11578,tm36636,C Kkompany,MOVIE,,130,2008,0.0,5.5
11593,tm226362,Bosta,MOVIE,,112,2005,0.0,6.4
11603,tm31564,Linewatch,MOVIE,R,85,2008,0.0,5.4
11612,tm98475,We Are Family,MOVIE,PG,115,2010,0.0,5.6
11632,tm95434,Love in a Puff,MOVIE,,104,2010,0.0,7.1
11668,tm96595,Lakshya,MOVIE,G,186,2004,0.0,7.8
11676,tm154802,Agyaat,MOVIE,,98,2009,0.0,2.9
11689,tm51493,Vizontele,MOVIE,,110,2001,0.0,8.0
11698,tm97982,Do Dooni Chaar,MOVIE,PG,146,2010,0.0,7.5
11709,tm52176,Welcome to Sajjanpur,MOVIE,PG,134,2008,0.0,6.9
11727,tm102848,Peepli Live,MOVIE,PG,104,2010,0.0,7.4
11739,tm114504,The Legend of Bhagat Singh,MOVIE,,155,2002,0.0,8.1
11750,tm340006,Banyuki,MOVIE,,182,2009,0.0,7.1
11758,tm154375,Main Aurr Mrs Khanna,MOVIE,PG,115,2009,0.0,3.4
11769,tm134140,Ishq Vishk,MOVIE,,145,2003,0.0,6.1
11780,tm27484,Kismat Konnection,MOVIE,G,153,2008,0.0,5.3
11799,tm81864,Twins Mission,MOVIE,,102,2007,0.0,5.2
11802,tm241875,Frank & Cindy,MOVIE,,73,2007,0.0,6.9
11811,tm29028,Salt of This Sea,MOVIE,,109,2008,0.0,6.8
11820,tm164591,Apaharan,MOVIE,,173,2005,0.0,7.4
11830,tm130301,Gangaajal,MOVIE,,157,2003,0.0,7.8
11849,ts12444,The Fierce Wife,SHOW,TV-MA,59,2010,1.0,6.8
11856,tm91176,Ijé: The Journey,MOVIE,,106,2010,0.0,6.2
11868,tm143510,Harishchandrachi Factory,MOVIE,G,96,2009,0.0,8.4
11870,tm308960,Gina Yashere: Skinny B*tch,MOVIE,,57,2008,0.0,6.5
11877,tm144835,Sergio,MOVIE,,94,2009,0.0,7.4
11879,tm135795,The Kite,MOVIE,,80,2003,0.0,6.4
11897,tm34924,Beast Stalker,MOVIE,,110,2008,0.0,6.8
11904,tm49865,Aamir,MOVIE,NC-17,96,2008,0.0,7.6
11914,ts39604,The Hospital,SHOW,TV-14,48,2006,1.0,7.4
11924,tm598375,Chhota Bheem Aur Krishna,MOVIE,G,69,2008,0.0,6.4
11939,tm96052,Palermo Hollywood,MOVIE,,113,2004,0.0,5.3
11952,tm62369,Connected,MOVIE,,110,2008,0.0,6.6
11967,ts1413,Autumn's Concerto,SHOW,TV-14,58,2009,1.0,7.8
11981,tm254052,Kucch To Hai,MOVIE,,142,2003,0.0,4.3
11991,tm91125,Fida,MOVIE,,122,2004,0.0,5.4
12015,tm100106,My Amnesia Girl,MOVIE,,110,2010,0.0,6.7
12017,ts188031,Pink Zone,SHOW,,0,2007,1.0,5.8
12023,tm85689,Krishna Cottage,MOVIE,,124,2004,0.0,5.1
12053,tm38454,Jeff Dunham's Very Special Christmas Special,MOVIE,PG-13,85,2008,0.0,7.4
12064,tm57586,Mission Istaanbul,MOVIE,,125,2008,0.0,3.4
12072,ts23797,Black & White,SHOW,TV-14,37,2009,3.0,7.6
12105,tm76029,Under the Bombs,MOVIE,,98,2007,0.0,7.0
12120,tm42831,Kyo Kii... Main Jhuth Nahin Bolta,MOVIE,,149,2001,0.0,5.3
12126,ts70843,The Prince Who Turns into a Frog,SHOW,TV-14,44,2005,1.0,6.7
12128,tm216753,Old Thieves: The Legend of Artegio,MOVIE,,97,2007,0.0,8.0
12138,tm101540,Well Done Abba,MOVIE,,144,2010,0.0,7.2
12149,tm142153,Kisaan,MOVIE,,100,2009,0.0,5.5
12166,tm92671,Once a Gangster,MOVIE,,95,2010,0.0,5.7
12180,tm88343,Perazhagan,MOVIE,,148,2004,0.0,6.4
12187,tm628693,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",MOVIE,,121,2009,0.0,6.5
12196,tm155774,Pomegranates and Myrrh,MOVIE,,95,2009,0.0,6.2
12238,tm46867,Kuselan,MOVIE,,160,2008,0.0,4.8
12248,tm95507,Chance Pe Dance,MOVIE,G,121,2010,0.0,4.8
12257,tm75544,Dhan Dhana Dhan Goal,MOVIE,PG,167,2007,0.0,5.0
12263,tm144263,Aagey Se Right,MOVIE,G,117,2009,0.0,5.2
12272,tm21155,Falafel,MOVIE,,80,2006,0.0,6.7
12282,tm85369,Hattrick,MOVIE,PG,110,2007,0.0,4.3
12300,tm140653,Look for a Star,MOVIE,,117,2009,0.0,5.6
12305,tm311516,Koi Aap Sa,MOVIE,,142,2005,0.0,5.5
12322,tm152413,Talentime,MOVIE,,120,2009,0.0,7.4
12336,tm130999,Dhoondte Reh Jaaoge,MOVIE,PG,135,2009,0.0,5.6
12373,tm28024,A Very Special Love,MOVIE,PG,105,2008,0.0,6.5
12381,tm85563,Ezra,MOVIE,,105,2007,0.0,6.4
12387,ts124246,Mighty Raju,SHOW,,20,2010,4.0,4.3
12390,tm254745,Frontiers of Dreams and Fears,MOVIE,,56,2001,0.0,8.2
12413,tm76399,A Love Story,MOVIE,,117,2007,0.0,6.4
12417,tm639940,Tango with Me,MOVIE,,104,2010,0.0,6.3
12426,tm252951,Brother's Shadow,MOVIE,,91,2006,0.0,6.1
12431,tm87672,Rabun,MOVIE,,90,2003,0.0,7.6
12475,tm68272,Project X,MOVIE,R,88,2012,0.0,6.6
12512,tm61801,Zero Dark Thirty,MOVIE,R,157,2012,0.0,7.4
12567,tm44730,The Amazing Spider-Man,MOVIE,PG-13,136,2012,0.0,6.9
12736,tm39888,The Dark Knight Rises,MOVIE,PG-13,165,2012,0.0,8.4
12792,tm166978,Mission: Impossible - Ghost Protocol,MOVIE,PG-13,132,2011,0.0,7.4
12826,tm170442,Margin Call,MOVIE,R,107,2011,0.0,7.1
12939,tm41792,Django Unchained,MOVIE,R,165,2012,0.0,8.4
12953,ts32835,Hunter x Hunter,SHOW,TV-14,23,2011,3.0,9.0
13164,tm32982,Les Misérables,MOVIE,PG-13,158,2012,0.0,7.5
13280,tm60292,Argo,MOVIE,R,120,2012,0.0,7.7
13328,tm171885,Kung Fu Panda 2,MOVIE,PG,90,2011,0.0,7.2
13466,tm158304,Contagion,MOVIE,PG-13,106,2011,0.0,6.8
13561,tm178201,Sherlock Holmes: A Game of Shadows,MOVIE,PG-13,129,2011,0.0,7.4
13621,tm36237,Contraband,MOVIE,R,109,2012,0.0,6.4
13673,tm40319,Savages,MOVIE,R,131,2012,0.0,6.4
13730,tm39896,Dark Shadows,MOVIE,PG-13,113,2012,0.0,6.2
13777,tm74848,Total Recall,MOVIE,PG-13,118,2012,0.0,6.2
13854,tm168921,The Smurfs,MOVIE,PG,103,2011,0.0,5.4
13916,tm160132,Soul Surfer,MOVIE,PG,106,2011,0.0,7.0
13960,tm49592,LOL,MOVIE,PG-13,92,2012,0.0,4.3
13997,tm167232,Unknown,MOVIE,PG-13,113,2011,0.0,6.8
14018,tm38980,Rise of the Guardians,MOVIE,PG,97,2012,0.0,7.2
14053,tm69926,Here Comes the Boom,MOVIE,PG,105,2012,0.0,6.4
14069,tm60844,Berserk: The Golden Age Arc I - The Egg of the King,MOVIE,NC-17,76,2012,0.0,7.5
14113,tm62210,Rurouni Kenshin Part I: Origins,MOVIE,PG-13,134,2012,0.0,7.4
14137,tm106278,Everything Must Go,MOVIE,R,97,2011,0.0,6.4
14161,tm182586,Silenced,MOVIE,,125,2011,0.0,8.0
14170,ts81858,Larva,SHOW,TV-G,2,2011,5.0,7.1
14267,ts22249,Kuroko's Basketball,SHOW,TV-14,24,2012,3.0,8.3
14333,tm173195,The Rite,MOVIE,PG-13,114,2011,0.0,6.0
14348,tm69386,Quartet,MOVIE,PG-13,98,2012,0.0,6.8
14395,tm174683,Arthur Christmas,MOVIE,PG,97,2011,0.0,7.1
14397,tm72845,John Mulaney: New in Town,MOVIE,,58,2012,0.0,8.2
14408,ts34921,Wolverine,SHOW,TV-14,24,2011,1.0,6.2
14428,tm170758,Hop,MOVIE,PG,101,2011,0.0,5.4
14472,tm174256,Red Riding Hood,MOVIE,PG-13,100,2011,0.0,5.4
14479,tm56296,The History of Future Folk,MOVIE,,86,2012,0.0,7.1
14514,tm160371,A Very Harold & Kumar Christmas,MOVIE,R,108,2011,0.0,6.2
14535,tm183547,Escape from Planet Earth,MOVIE,PG,89,2012,0.0,5.8
14563,tm59590,One Piece Film: Z,MOVIE,PG-13,108,2012,0.0,7.8
14572,tm161904,Bully,MOVIE,PG-13,92,2011,0.0,7.4
14581,tm44165,"Chaos, Disorder",MOVIE,,76,2012,0.0,6.2
14583,tm53034,Sebastian Maniscalco: What's Wrong with People?,MOVIE,,75,2012,0.0,8.0
14622,ts26776,Smile PreCure!,SHOW,TV-Y7,23,2012,2.0,6.2
14637,tm164353,Singham,MOVIE,,135,2011,0.0,6.8
14645,ts33349,Robocar Poli,SHOW,TV-Y,14,2011,4.0,6.0
14656,tm38064,Berserk: The Golden Age Arc II - The Battle for Doldrey,MOVIE,R,98,2012,0.0,7.7
14667,tm182125,Zindagi Na Milegi Dobara,MOVIE,PG,166,2011,0.0,8.1
14668,tm57436,Sleepless Nights,MOVIE,,128,2012,0.0,7.7
14722,tm160361,A Princess for Christmas,MOVIE,PG,89,2011,0.0,6.3
14741,tm34331,Middle of Nowhere,MOVIE,R,101,2012,0.0,6.5
14743,tm183039,Donald Glover: Weirdo,MOVIE,,65,2012,0.0,7.4
14757,tm177258,Delhi Belly,MOVIE,,102,2011,0.0,7.5
14762,tm174190,Undefeated,MOVIE,PG-13,113,2011,0.0,7.7
14790,tm68436,Barfi!,MOVIE,G,151,2012,0.0,8.1
14799,tm65765,6 Bullets,MOVIE,R,115,2012,0.0,6.0
14813,tm179451,7 Khoon Maaf,MOVIE,,148,2011,0.0,6.2
14842,tm177044,Naruto Shippuden the Movie: Blood Prison,MOVIE,PG-13,108,2011,0.0,7.1
14846,tm49451,Maria Bamford: The Special Special Special!,MOVIE,,50,2012,0.0,7.0
14847,tm1096916,The Trial of Adolf Eichmann,MOVIE,,90,2011,0.0,7.5
14861,tm176128,Don't Go Breaking My Heart,MOVIE,,115,2011,0.0,6.5
14864,tm67444,Jim Gaffigan: Mr. Universe,MOVIE,,77,2012,0.0,7.7
14877,tm183176,A Second Chance,MOVIE,,90,2011,0.0,4.7
14892,tm40860,Big Time Movie,MOVIE,G,68,2012,0.0,6.1
14906,tm35700,Paan Singh Tomar,MOVIE,PG,135,2012,0.0,8.2
14933,tm169053,Shor in the City,MOVIE,PG,107,2011,0.0,7.2
14950,tm53395,FRED 3: Camp Fred,MOVIE,PG,81,2012,0.0,2.0
14967,tm183037,Don 2,MOVIE,,139,2011,0.0,7.0
14968,tm177958,Pyaar Ka Punchnama,MOVIE,PG-13,149,2011,0.0,7.6
14999,tm178106,Chillar Party,MOVIE,G,130,2011,0.0,7.5
15014,tm57610,Talaash,MOVIE,,139,2012,0.0,7.2
15022,tm169354,Coming Forth by Day,MOVIE,,96,2012,0.0,6.5
15047,tm176111,The Great Magician,MOVIE,,128,2011,0.0,5.9
15055,tm59372,Arjun: The Warrior Prince,MOVIE,G,96,2012,0.0,6.7
15070,tm161804,Toll Booth,MOVIE,,97,2011,0.0,6.4
15079,tm159593,No One Killed Jessica,MOVIE,PG-13,136,2011,0.0,7.2
15089,tm44615,Ferrari Ki Sawaari,MOVIE,G,140,2012,0.0,6.4
15136,tm54780,Tiger & Bunny: The Beginning,MOVIE,PG,88,2012,0.0,6.6
15146,tm175909,The Dirty Picture,MOVIE,,144,2011,0.0,6.6
15157,tm57382,Kath & Kimderella,MOVIE,,80,2012,0.0,5.3
15179,tm59289,Rowdy Rathore,MOVIE,PG-13,143,2012,0.0,5.7
15188,tm47171,OMG: Oh My God!,MOVIE,G,125,2012,0.0,8.1
15198,tm48239,Ek Main Aur Ekk Tu,MOVIE,PG,110,2012,0.0,5.7
15208,tm160021,A Beautiful Life,MOVIE,,124,2011,0.0,6.7
15222,tm54371,Mugamoodi,MOVIE,,156,2012,0.0,5.1
15232,tm172883,Game,MOVIE,PG,135,2011,0.0,5.2
15248,tm174518,Bodyguard,MOVIE,,134,2011,0.0,4.6
15261,tm70528,Material,MOVIE,,94,2012,0.0,7.1
15268,tm74031,Kyaa Super Kool Hain Hum,MOVIE,R,137,2012,0.0,5.0
15270,tm181856,Jeff Dunham: Controlled Chaos,MOVIE,,90,2011,0.0,7.4
15282,tm38013,Players,MOVIE,,165,2012,0.0,4.2
15291,tm42306,Aiyyaa,MOVIE,G,146,2012,0.0,4.3
15298,ts32561,Office Girls,SHOW,TV-14,46,2011,1.0,6.8
15306,tm39606,Tere Naal Love Ho Gaya,MOVIE,PG,126,2012,0.0,5.8
15316,tm167241,Ragini MMS,MOVIE,PG-13,93,2011,0.0,5.1
15321,ts37864,The Glamorous Imperial Concubine,SHOW,TV-PG,47,2011,1.0,6.8
15339,tm71992,Grandmaster,MOVIE,,130,2012,0.0,6.9
15357,tm31948,26 Years,MOVIE,,135,2012,0.0,6.3
15362,tm166810,Michael,MOVIE,PG-13,97,2011,0.0,5.3
15379,tm37573,"All's Well, Ends Well",MOVIE,,118,2012,0.0,5.1
15395,tm69915,Heroine,MOVIE,,140,2012,0.0,5.0
15397,tm164090,Lavell Crawford: Can a Brother Get Some Love?,MOVIE,NC-17,90,2011,0.0,6.9
15399,tm37175,Jeff Dunham: Minding the Monsters,MOVIE,PG-13,80,2012,0.0,7.0
15417,tm66725,Kalakalappu,MOVIE,G,149,2012,0.0,6.9
15426,ts44064,Drunken to Love You,SHOW,TV-14,46,2011,1.0,6.5
15440,tm169128,An Elf's Story,MOVIE,,24,2011,0.0,5.1
15455,tm172353,Bbuddah Hoga Terra Baap,MOVIE,PG-13,117,2011,0.0,5.6
15470,tm34746,Luv Shuv Tey Chicken Khurana,MOVIE,PG,140,2012,0.0,6.6
15480,tm29400,Bwakaw,MOVIE,,104,2012,0.0,7.1
15485,tm53360,Blood Money,MOVIE,PG,110,2012,0.0,5.0
15499,tm180532,Shaitan,MOVIE,PG-13,121,2011,0.0,7.2
15511,tm34142,Department,MOVIE,R,141,2012,0.0,3.2
15513,ts27875,Masha's tales,SHOW,TV-Y,5,2012,2.0,6.4
15530,tm162592,Asmaa,MOVIE,,96,2011,0.0,8.1
15547,tm70652,Thaandavam,MOVIE,,167,2012,0.0,6.1
15558,tm172211,Question Mark,MOVIE,,102,2011,0.0,7.0
15575,tm57256,Husbands in Goa,MOVIE,,150,2012,0.0,3.8
15589,tm53829,Blitz Patrollie,MOVIE,,101,2012,0.0,5.4
15592,tm51412,Moshe Kasher: Live in Oakland,MOVIE,,60,2012,0.0,6.7
15607,tm38331,The Mistress,MOVIE,PG-13,125,2012,0.0,6.3
15608,tm481620,The Rise of Kirmada,MOVIE,G,68,2012,0.0,8.2
15623,tm30278,Vettai,MOVIE,,150,2012,0.0,6.0
15630,tm165932,Muran,MOVIE,,134,2011,0.0,6.3
15632,tm63368,A World Not Ours,MOVIE,,93,2012,0.0,7.8
15635,tm161632,Tom Papa: Live in New York City,MOVIE,,57,2011,0.0,7.2
15644,tm182026,Zokkomon,MOVIE,PG,109,2011,0.0,4.0
15649,tm235979,My Friend Pinto,MOVIE,PG,115,2011,0.0,5.3
15667,tm181366,Here Comes the Rain,MOVIE,,100,2011,0.0,6.3
15675,tm60213,One More Try,MOVIE,,100,2012,0.0,6.0
15696,tm159623,No Other Woman,MOVIE,,104,2011,0.0,5.9
15729,tm34646,Sisterakas,MOVIE,,110,2012,0.0,5.0
15745,tm224577,Phone Swap,MOVIE,,111,2012,0.0,6.2
15750,tm172504,"Darling, Something's Wrong with Your Head",MOVIE,,78,2011,0.0,6.7
15864,tm140389,Paddington,MOVIE,PG,95,2014,0.0,7.2
15906,tm150928,It Follows,MOVIE,R,101,2014,0.0,6.8
15973,tm140877,The Imitation Game,MOVIE,PG-13,113,2014,0.0,8.0
16061,tm176864,Rush,MOVIE,R,123,2013,0.0,8.1
16102,tm151663,Nightcrawler,MOVIE,R,118,2014,0.0,7.8
16175,tm145655,St. Vincent,MOVIE,PG-13,102,2014,0.0,7.2
16207,tm160621,The Conjuring,MOVIE,R,112,2013,0.0,7.5
16234,tm134967,How to Train Your Dragon 2,MOVIE,PG,102,2014,0.0,7.8
16268,tm183523,Oldboy,MOVIE,R,104,2013,0.0,5.7
16347,tm148147,Big Eyes,MOVIE,PG-13,106,2014,0.0,7.2
16396,tm143227,Begin Again,MOVIE,R,104,2013,0.0,7.4
16495,tm169719,42,MOVIE,PG-13,128,2013,0.0,7.5
16558,tm182429,Olympus Has Fallen,MOVIE,R,120,2013,0.0,6.5
16596,tm175843,Dark Skies,MOVIE,PG-13,97,2013,0.0,6.3
16642,tm163686,Blue Jasmine,MOVIE,PG-13,99,2013,0.0,7.3
16685,tm180572,Insidious: Chapter 2,MOVIE,PG-13,106,2013,0.0,6.5
16689,tm151807,Creep,MOVIE,R,82,2014,0.0,6.3
16736,tm151764,Barefoot,MOVIE,PG-13,90,2014,0.0,6.6
16778,tm153284,The Giver,MOVIE,PG-13,97,2014,0.0,6.4
16819,tm165967,Mandela: Long Walk to Freedom,MOVIE,PG-13,141,2013,0.0,7.1
16852,tm161525,The Green Inferno,MOVIE,R,100,2013,0.0,5.3
16896,tm168400,Empire State,MOVIE,R,94,2013,0.0,5.2
16932,tm161282,Penguins of Madagascar,MOVIE,PG,92,2014,0.0,6.6
16997,tm148671,A Walk Among the Tombstones,MOVIE,R,113,2014,0.0,6.5
17041,tm171042,The Call,MOVIE,R,94,2013,0.0,6.7
17115,tm178712,Scary Movie 5,MOVIE,PG-13,89,2013,0.0,3.5
17167,tm187279,Philomena,MOVIE,PG-13,97,2013,0.0,7.6
17243,tm141648,Seventh Son,MOVIE,PG-13,102,2014,0.0,5.5
17303,tm176630,The Butler,MOVIE,PG-13,132,2013,0.0,7.2
17341,tm184608,Texas Chainsaw 3D,MOVIE,R,87,2013,0.0,4.8
17375,tm187979,Cloudy with a Chance of Meatballs 2,MOVIE,PG,95,2013,0.0,6.3
17384,tm171228,Metallica: Through the Never,MOVIE,R,93,2013,0.0,7.1
17460,tm161029,Mr. Peabody & Sherman,MOVIE,PG,92,2014,0.0,6.8
17521,tm181270,The Frozen Ground,MOVIE,R,105,2013,0.0,6.4
17539,tm237143,Shrek the Musical,MOVIE,PG-13,130,2013,0.0,6.9
17575,tm181081,The Railway Man,MOVIE,R,116,2013,0.0,7.1
17652,tm144121,Get on Up,MOVIE,PG-13,139,2014,0.0,6.9
17661,ts32271,Shtisel,SHOW,TV-14,49,2013,3.0,8.6
17699,tm143642,Who Am I,MOVIE,,105,2014,0.0,7.5
17706,ts36836,Zach Stone Is Gonna Be Famous,SHOW,TV-PG,20,2013,1.0,8.3
17746,tm148976,The Battered Bastards of Baseball,MOVIE,R,80,2014,0.0,8.0
17820,tm136601,Walk of Shame,MOVIE,R,95,2014,0.0,6.0
17821,tm151716,Cowspiracy: The Sustainability Secret,MOVIE,,90,2014,0.0,8.2
17876,tm166628,The Smurfs 2,MOVIE,PG,105,2013,0.0,5.3
17905,tm140342,"I, Frankenstein",MOVIE,PG-13,92,2014,0.0,5.1
17949,tm151447,The November Man,MOVIE,R,108,2014,0.0,6.2
17971,tm147913,PK,MOVIE,PG-13,153,2014,0.0,8.1
17989,ts22445,The Heirs,SHOW,,59,2013,1.0,7.5
18011,tm149038,Bill Burr: I'm Sorry You Feel That Way,MOVIE,,80,2014,0.0,8.3
18027,tm161562,Copenhagen,MOVIE,,98,2014,0.0,7.0
18065,tm71148,Thanks for Sharing,MOVIE,R,112,2013,0.0,6.4
18074,tm156811,Queen,MOVIE,PG-13,146,2014,0.0,8.1
18091,tm138431,Virunga,MOVIE,,90,2014,0.0,8.2
18116,tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,,75,2013,0.0,8.0
18148,tm157085,Effie Gray,MOVIE,PG-13,104,2014,0.0,6.0
18152,tm185208,Elena,MOVIE,PG-13,82,2013,0.0,7.6
18167,tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,R,101,2013,0.0,5.2
18195,tm154797,The Nut Job,MOVIE,PG,85,2014,0.0,5.7
18217,ts20709,Yowamushi Pedal,SHOW,TV-14,25,2013,4.0,7.7
18231,ts154625,Dérapages,SHOW,,53,2014,2.0,7.9
18265,tm148910,Haider,MOVIE,PG-13,150,2014,0.0,8.1
18272,tm182275,Omar,MOVIE,,96,2013,0.0,7.5
18274,tm152904,Tom Segura: Completely Normal,MOVIE,,74,2014,0.0,7.7
18302,tm172710,We Steal Secrets: The Story of WikiLeaks,MOVIE,R,127,2013,0.0,6.9
18372,tm143757,Search Party,MOVIE,R,93,2014,0.0,5.6
18384,ts58010,VeggieTales in the House,SHOW,TV-G,18,2014,4.0,4.2
18401,tm143372,Stand by Me Doraemon,MOVIE,G,90,2014,0.0,7.3
18426,tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,NC-17,110,2013,0.0,7.8
18434,tm187390,The Square,MOVIE,,88,2013,0.0,8.1
18446,tm143363,2 States,MOVIE,PG,149,2014,0.0,6.9
18467,tm171929,The Short Game,MOVIE,PG,100,2013,0.0,7.3
18476,tm155291,Highway,MOVIE,PG-13,133,2014,0.0,7.6
18484,tm180643,Jinxed,MOVIE,G,70,2013,0.0,6.3
18509,ts16117,20 Minutes,SHOW,TV-MA,46,2013,1.0,7.1
18516,tm182969,Dabbe: The Possession,MOVIE,,120,2013,0.0,6.8
18518,tm215339,Ralphie May: Imperfectly Yours,MOVIE,,69,2013,0.0,5.4
18527,tm151927,Mary Kom,MOVIE,PG-13,122,2014,0.0,6.8
18529,tm139922,"The Other One: The Long, Strange Trip of Bob Weir",MOVIE,,85,2014,0.0,7.3
18539,tm185797,Fukrey,MOVIE,PG-13,137,2013,0.0,6.9
18557,tm174289,Free Birds,MOVIE,PG,91,2013,0.0,5.8
18570,tm181092,Race 2,MOVIE,,150,2013,0.0,5.3
18592,ts20781,Incomplete Life,SHOW,TV-14,73,2014,1.0,8.5
18595,tm183706,Birth Reborn,MOVIE,,91,2013,0.0,7.8
18627,tm168685,The Berlin File,MOVIE,,120,2013,0.0,6.6
18637,tm199408,Monty Python: The Meaning of Live,MOVIE,,96,2014,0.0,7.6
18655,tm140911,Imperial Dreams,MOVIE,,87,2014,0.0,6.7
18668,tm148597,Monty Python: Live (Mostly),MOVIE,R,138,2014,0.0,7.6
18733,tm144021,LEGO DC Comics Super Heroes: Batman Be-Leaguered,MOVIE,,22,2014,0.0,6.5
18746,tm148457,Hasee Toh Phasee,MOVIE,PG-13,141,2014,0.0,6.8
18759,tm148662,The Boss: Anatomy of a Crime,MOVIE,,98,2014,0.0,7.3
18770,ts34074,"That Winter, the Wind Blows",SHOW,TV-MA,63,2013,1.0,7.6
18777,tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,,160,2013,0.0,4.4
18779,tm149914,Jim Jefferies: Bare,MOVIE,R,76,2014,0.0,8.0
18789,tm145627,Pizza,MOVIE,,107,2014,0.0,6.2
18797,tm186161,Boss,MOVIE,PG-13,143,2013,0.0,5.1
18812,tm183002,Madras Cafe,MOVIE,PG-13,130,2013,0.0,7.6
18814,ts75833,Masha's Spooky Stories,SHOW,TV-Y,5,2014,1.0,6.2
