,id,title,type,age_certification,runtime,genres,release_year,seasons,imdb_score,imdb_votes,production_countries
860,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
861,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
862,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
863,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
864,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
865,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
866,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
867,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
868,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
869,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
870,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
871,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
872,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
873,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
874,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
875,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
876,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
877,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
878,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
879,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
880,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
881,tm189861,Dazed and Confused,MOVIE,R,102,"['drama', 'comedy']",1993,0.0,7.6,179462.0,['US']
886,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
887,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
888,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
889,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
890,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
891,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
892,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
893,ts21566,Malcolm in the Middle,SHOW,TV-PG,23,"['family', 'comedy', 'drama']",2000,7.0,8.1,128051.0,['US']
894,ts1208,Frasier,SHOW,TV-PG,25,['comedy'],1993,11.0,8.2,82021.0,['US']
895,ts1208,Frasier,SHOW,TV-PG,25,['comedy'],1993,11.0,8.2,82021.0,['US']
896,ts1208,Frasier,SHOW,TV-PG,25,['comedy'],1993,11.0,8.2,82021.0,['US']
897,ts1208,Frasier,SHOW,TV-PG,25,['comedy'],1993,11.0,8.2,82021.0,['US']
898,ts1208,Frasier,SHOW,TV-PG,25,['comedy'],1993,11.0,8.2,82021.0,['US']
899,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
900,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
901,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
902,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
903,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
904,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
905,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
906,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
907,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
908,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
909,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
910,ts21173,King of the Hill,SHOW,TV-PG,23,"['drama', 'comedy', 'animation']",1997,13.0,7.4,51214.0,['US']
911,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
912,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
913,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
914,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
915,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
916,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
917,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
918,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
919,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
920,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
921,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
922,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
923,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
924,ts22171,Pride and Prejudice,SHOW,TV-14,52,"['drama', 'romance']",1995,1.0,8.9,82988.0,['GB']
925,ts20386,Law & Order: Special Victims Unit,SHOW,TV-14,46,"['crime', 'drama', 'thriller']",1999,24.0,8.1,100328.0,['US']
926,ts20386,Law & Order: Special Victims Unit,SHOW,TV-14,46,"['crime', 'drama', 'thriller']",1999,24.0,8.1,100328.0,['US']
927,ts20386,Law & Order: Special Victims Unit,SHOW,TV-14,46,"['crime', 'drama', 'thriller']",1999,24.0,8.1,100328.0,['US']
928,ts20386,Law & Order: Special Victims Unit,SHOW,TV-14,46,"['crime', 'drama', 'thriller']",1999,24.0,8.1,100328.0,['US']
929,ts20386,Law & Order: Special Victims Unit,SHOW,TV-14,46,"['crime', 'drama', 'thriller']",1999,24.0,8.1,100328.0,['US']
930,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
931,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
932,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
933,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
934,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
935,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
936,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
937,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
938,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
939,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
940,ts20339,One Piece,SHOW,TV-14,23,"['action', 'comedy', 'animation', 'drama', 'fantasy']",1999,21.0,8.8,112586.0,['JP']
941,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
942,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
943,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
944,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
945,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
946,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
947,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
948,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
949,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
950,ts4430,Freaks and Geeks,SHOW,TV-14,44,"['drama', 'comedy']",1999,1.0,8.7,137983.0,['US']
951,ts34435,Cowboy Bebop,SHOW,TV-14,25,"['western', 'action', 'scifi', 'thriller', 'animation', 'comedy', 'drama']",1998,1.0,8.9,112887.0,['JP']
952,ts34435,Cowboy Bebop,SHOW,TV-14,25,"['western', 'action', 'scifi', 'thriller', 'animation', 'comedy', 'drama']",1998,1.0,8.9,112887.0,['JP']
953,ts34435,Cowboy Bebop,SHOW,TV-14,25,"['western', 'action', 'scifi', 'thriller', 'animation', 'comedy', 'drama']",1998,1.0,8.9,112887.0,['JP']
954,ts34435,Cowboy Bebop,SHOW,TV-14,25,"['western', 'action', 'scifi', 'thriller', 'animation', 'comedy', 'drama']",1998,1.0,8.9,112887.0,['JP']
956,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
957,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
958,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
959,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
960,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
961,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
962,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
963,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
964,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
965,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
966,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
967,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
968,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
969,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
970,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
971,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
972,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
973,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
974,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
975,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
976,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
977,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
978,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
979,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
980,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
981,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
982,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
983,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
984,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
985,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
986,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
987,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
988,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
989,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
990,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
991,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
992,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
993,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
994,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
995,tm62326,Eyes Wide Shut,MOVIE,R,159,"['thriller', 'drama']",1999,0.0,7.5,329940.0,"['GB', 'US']"
996,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
997,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
998,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
999,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1000,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1001,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1002,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1003,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1004,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1005,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1006,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1007,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1008,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1009,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1010,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1011,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1012,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1013,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1014,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1015,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1016,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1017,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1018,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1019,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1020,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1021,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1022,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1023,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1024,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1025,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1026,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1027,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1028,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1029,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1030,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1031,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1032,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1033,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1034,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1035,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1036,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1037,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1038,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1039,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1040,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1041,tm191327,Demolition Man,MOVIE,R,115,"['crime', 'action', 'scifi', 'thriller']",1993,0.0,6.7,172362.0,['US']
1133,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1134,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1135,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1136,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1137,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1138,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1139,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1140,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1141,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1142,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1143,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1144,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1145,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1146,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1147,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1148,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1149,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1150,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1151,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1152,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1153,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1154,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1155,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1156,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1157,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1158,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1159,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1160,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1161,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1162,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1163,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1164,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1165,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1166,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1167,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
1168,tm130465,White Men Can't Jump,MOVIE,R,115,"['comedy', 'drama', 'sport']",1992,0.0,6.8,84776.0,['US']
