,id,title,type,age_certification,runtime,genres,release_year,seasons,imdb_score,imdb_votes,production_countries
195,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
196,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
197,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
198,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
199,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
200,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
201,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
202,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
203,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
204,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
205,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
206,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
207,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
208,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
209,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
210,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
211,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
212,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
213,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
214,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
215,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
216,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
217,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
218,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
219,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
220,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
221,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
222,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
223,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
224,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
225,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
226,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
227,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
228,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
229,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
230,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
231,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
232,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
233,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
234,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
235,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
236,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
237,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
238,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
239,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
240,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
241,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
242,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
243,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
244,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
245,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
246,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
247,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
248,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
249,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
250,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
251,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
252,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
253,tm77588,Casablanca,MOVIE,PG,102,"['drama', 'romance', 'war']",1942,0.0,8.5,558849.0,['US']
